identify	message	emotion	category
2018-Es-00718	@iOneGentleman_ @Resentimiento El problema es que no está claro si el primero era realmente afirmativo jajaja	enfado	NONE
2018-Es-01994	@CristoAtado Ese tipo de personas no dan ni tristeza. Dan vergüenza. #rabia	enfado	NONE
2018-Es-01010	@mc112149 Sería un insulto para Guardiola decir que estan igual de sobrevalorados, lo de Tomlin es otro nivel, un completo mediocre.	enfado	NONE
2018-Es-02542	Es increíble como te olvidan en tan sólo un chasquido	enfado	NONE
2018-Es-06342	Oh, Café Helado. Es increíble que el resto del año te tome hirviendo. Quizá no seas el mismo. Quizá no lo sea yo. Quizá nada tenga sentido.	enfado	NONE
2018-Es-02199	Yo nunca olvido una ofensa	enfado	NONE
2018-Es-00747	Talvez me ponga nervioso si te veo, pero no quiere decir que te deseo. No te olvide, en el proceso estoy.	enfado	NONE
2018-Es-04537	Antes a estos problemas ni les prestaba atención, ahora me quitan las ganas de dormir y mas ansiedad ... La vida y sus cambios.	enfado	NONE
2018-Es-03271	@PokemonShuffleM con la última vida nunca se hace una fase gradual, salvo que se haya enfadado. Eso es de 1° de Shuffle XD	enfado	NONE
2018-Es-04382	mal parado rossi lpm..😠	enfado	NONE
2018-Es-04329	@diegoofrias por qué vives enojado con la vida amigo?😟	enfado	NONE
2018-Es-02384	Si pyso por tu lado y no te saludo no lo tomesqcomo enojo que los amores que se ..ieren se saludan con los ojos.	enfado	NONE
2018-Es-06581	Ojalá una precuela de Imperator Furiosa.	enfado	NONE
2018-Es-01175	Pues me da que el hijo de Trump (parece un insulto pero no lo es) se está inmolando por papá y la abogada rusa tapa los verdaderos contactos	enfado	NONE
2018-Es-01161	Juro que estoy muy enojado en este momento	enfado	NONE
2018-Es-03750	se enojo porq le aplique la del maincra	enfado	NONE
2018-Es-00035	Quiero cigarrillos lpm😤😤😤	enfado	NONE
2018-Es-06037	no mames que pinche enojo, no vuelvo a hacer ninguna broma!!	enfado	NONE
2018-Es-01329	@TownGamePlay Necesito tu abrazo ya. 	enfado	NONE
2018-Es-04638	Imperator Furiosa! #Madmax	enfado	NONE
2018-Es-03128	Ayyyyyy quiero que se pongan las pilas asi así me dan el 28 a mi, lpmmmmm	enfado	NONE
2018-Es-03021	#manosblancasm4 Donde estaban los del #ppcorrupto y vuestra indignación en el homenaje a las víctimas del franquismo,en el congreso??? 🖕🖕🖕🖕🖕	enfado	NONE
2018-Es-05393	UPA CUCHA AMARGO O DULCE	enfado	NONE
2018-Es-00933	@el_pais Con este titular parecéis cortos de mente así sin ofender  ahí lo dejo 😂. Si se sabe otra cosa es que le deis la espalda al asunto.	enfado	NONE
2018-Es-00144	@SEUR_responde lo hice anoche, esta mañana, y pasan de mi cara #vergüenza #enfado #impotencia .. llamadme de una vez y dadme una solución!!	enfado	NONE
2018-Es-00392	@Mubrutico @AlvaroVadin @aracnoideo Estoy enfadado con él , no saca la bici... 😂😂	enfado	NONE
2018-Es-06430	Sospecho de Judas Iscariote con una oreo envenenada, en Coyoacán, México	enfado	NONE
2018-Es-03805	Desanimado legal de sair sábado	enfado	NONE
2018-Es-00408	@DemDagon « alguien les estuviera siguiendo y hubiera provocado aquello, pues no veía al demonio cayéndose sin más o inventándose algo »	enfado	NONE
2018-Es-03646	#DeNocheenlaCiudad Esperanzado de ganarme manillas para el #VibraTYM Y darle la sorpresa a mi esposa @Vibra1049 @CamVelandia	enfado	NONE
2018-Es-05584	@maftdaddario Qué amargado cabron	enfado	NONE
2018-Es-02465	Repugnante ver a las hienas(tertulianos), morder, insultar y rabiar, por conseguir un trozo del cadáver de Miguel Ángel Blanco (homenaje)...	enfado	NONE
2018-Es-04452	@gonzale_pedro @La9deAnon Lo mismo digo. Me acabo de enterar y qué disgusto.	enfado	NONE
2018-Es-06133	Doy mi vida por alguien que me traiga helado a estas hora, tengo un antojo terrible.	enfado	NONE
2018-Es-03796	Los domingos son para descansar no para hacer cosas d la facultad 😒🖕🏻#enojada	enfado	NONE
2018-Es-06413	este programa es un insulto a la psiquiatría por qué lo sigo viendo?	enfado	NONE
2018-Es-04391	Aún recuerdo a la gente super indignada por lo de Kirigiri y lo de Nanami  Mi alimento su odio fuck yeah	enfado	NONE
2018-Es-05620	-Ella enojada me putea en 12 idiomas. En ese momento es la mas hermosa! #enojada #love #tarde	enfado	NONE
2018-Es-00823	dibujo hojitas le doy color a los pezones para que resalten de furia en fin es un trabajo duro pero alguien debe hacerlo	enfado	NONE
2018-Es-06398	Estoy yo mas preocupada porque mi mejor amiga aprueba la previa que ella misma	enfado	NONE
2018-Es-00986	@Apixelados Y aqui es de noche y esta llovien pta que sad😡	enfado	NONE
2018-Es-03471	@JosDice Si me sigues no me enojo😜	enfado	NONE
2018-Es-05626	3 cosas que no puedo ocultar:  •Mis hijueputas celos. •Mi hijueputa enojo. •Mi hijueputa gusto por usted.	enfado	NONE
2018-Es-04453	No podemos estar bien que ya me enojo por algo que pienso o me invento ajajajaj	enfado	NONE
2018-Es-00574	Me perdí culpa de DNI Culiado locoo y mi inrresponsabilidad 	enfado	NONE
2018-Es-06701	Una vez estaba muy enojada con el ex de mi mejor amiga (la había hecho sufrir mucho) le mandé un priv diciendo que todo lo malo	enfado	NONE
2018-Es-02262	No le sale estar enojada 😏🔥	enfado	NONE
2018-Es-00068	que ganas de comer chocolate amargo	enfado	NONE
2018-Es-03327	Cada que quiero insultar la pendejes de alguien mi "good vibes interior" me dice que lo deje ser si es feliz yo soy feliz VIVE Y DEJA VIVIR.	enfado	NONE
2018-Es-02147	Que puñetera es la vida a veces eh 	enfado	NONE
2018-Es-02101	No me enojo si me hablan	enfado	NONE
2018-Es-05871	Mi hermano se la pasa en la casa de Lala, vive más allá que acá 	enfado	NONE
2018-Es-06270	@Pedrito_Vm sos yo en la vida, estafado y indignado	enfado	NONE
2018-Es-03390	Llegue al punto que ni enojo me causan las cosas. Claramente ni ai estoy 💆🏽 0 importancia	enfado	NONE
2018-Es-04092	@findxjoy @draxler_leon NADA QUÉ, ¿POR QUÉ TE HACEN OJITOS? *INDIGNADA*	enfado	NONE
2018-Es-01319	Odio estar tan enojada y que me de risa💆	enfado	NONE
2018-Es-05205	#Rayito  weeee los frijoles me van a hacer cagar horrible jajajajaja 😹perdón tenía que decirlo	enfado	NONE
2018-Es-06356	Acabo de votar mi carterra 	enfado	NONE
2018-Es-01072	@TamaraCapeche Jajaja ella enojada	enfado	NONE
2018-Es-03060	@Cristian_B15 lo missssmo de siempre	enfado	NONE
2018-Es-01734	@CaamiAlvarez3 Uy pero que enojada estas que me respondes el twitt, si ya se que querés hablarme no te hagas la difícil jajaja	enfado	NONE
2018-Es-01202	Se cae el cielo... que lave todo lo que angustia... #Rabia #Miedo #Oscuridad	enfado	NONE
2018-Es-05194	@PrensaPEsquivel Una actitud persecutoria, muy de "Marica" mala, caprichosa y resentida...	enfado	NONE
2018-Es-01347	me encanta que me insistan cuando me enojo o que m sigan hablando cuando les clavo visto, perdon	enfado	NONE
2018-Es-00546	Muy indignada con la película que acabo de ver 😭😭😭😭	enfado	NONE
2018-Es-00926	@lLumosl Deja la indignación a un lado!  Ya veras cuando te vea en la universidad 😡	enfado	NONE
2018-Es-04563	Me siento enojado con la vida y por muchas razones 😶	enfado	NONE
2018-Es-06099	@__iDann MUY TARDE. JAJAJAJA como cuando le dijiste a mi novio que no me contestara.. ¡AQUÍ ESTÁ MI VENGANZA PUTO! 😗	enfado	NONE
2018-Es-00989	@stressedhayley Esa venganza no te la robo	enfado	NONE
2018-Es-01100	Mi gata nina qué haría sin esa amargada gruñona😻	enfado	NONE
2018-Es-02387	Pero que ganas de que tengas un caniche así te lo pateo hijo de puta un insulto que diga	enfado	NONE
2018-Es-06102	@jotajordi13 @somhiserem @jmbartomeu Que estas enfadado por que no cojen los crack que tu representa	enfado	NONE
2018-Es-03925	Casi una hora esperando la caga de micro!!!!‼️‼️😡	enfado	NONE
2018-Es-01888	Si me hablas no me enojo	enfado	NONE
2018-Es-00774	@DragonsR6 @JandritomurosHD @chimigastaca Bffff menudos refuerzos entran...	enfado	NONE
2018-Es-03062	Estoy tan amargada que a todo le encuentro peros o algo malo.	enfado	NONE
2018-Es-04095	@draco_malfoyesp —La rubia intentó asimilar aquellas palabras lo mejor que pudo, pero acabó por fruncir el ceño con una expresión que»	enfado	NONE
2018-Es-04103	Sí, odio trabajar en equipo, aquí sólo uno de cada tres trabaja, los demás sólo estorban y entorpecen todo #enojada	enfado	NONE
2018-Es-02324	vienen a visitarme a mi y se ponen a jugar a la play 	enfado	NONE
2018-Es-04846	@Tomasbetico07 @lucharsgs @Nuestro_Betis Te he contestado antes, la salida vuestra es no leer e insultar (gilipolleces)	enfado	NONE
2018-Es-00421	soy rubén rabioso y estoy muerto hace 28472838 años, si no me crees búscame en google	enfado	NONE
2018-Es-05599	@SxrcasticBatman < la cara en su mano. De reojo, no podía dejar de mirar al pálido, pensando en si estaría enfadado por algo con él.-	enfado	NONE
2018-Es-04365	@SChecoPerez @HawkersMX Que vergüenza que sean de mi tierra 😠 os pido perdón por la ofensa mexicanos!!	enfado	NONE
2018-Es-03355	Para que ponen funciones en su cartelera si cuando vas a llegar al cine resulta que cerraron 😠 #cinemex me fallaste #enojada	enfado	NONE
2018-Es-05952	🎵No me folles con tus barbas😊 que las tienes pringadicaaaaas 🎵y si lo haces, por venganza🎵 yo te pego mis ladillaaaaas🎵😊 #SilvesJotero	enfado	NONE
2018-Es-04056	Y además, en aquella oscuridad candente había gusanos. —¿Lombrices de tierra? —preguntó con el ceño fruncido.	enfado	NONE
2018-Es-05055	Sólo estoy muy enojado con todos son razón aparente.	enfado	NONE
2018-Es-04724	El mejor slasher de películas de terror? #TalentoVenezolano #arte #SIGUEMEYTESIGO #SiguemeYTeSigoAlInstante #LunesDeGanarSeguidores 	enfado	NONE
2018-Es-00849	Voy a desenterrar Under the Red Hood y Lost Days para leerlos otra vez y dejar de sentirme ofendida	enfado	NONE
2018-Es-02394	Que odio que la rabia se convierta en lágrimas	enfado	NONE
2018-Es-00242	Te querés tomar un cortado rápido y te lo sirven hirviendo 😐	enfado	NONE
2018-Es-02712	Le mejor de todas las veces que me e enojado es cuando llega la hora de mi venganza.🧐😎🤩	enfado	NONE
2018-Es-04096	@sebasvargas05 Yo me siento indignada digamos	enfado	NONE
2018-Es-03315	Hacer un pedido en @AmazonESP,que digan que llega en un día,pero no llega..  ¿Es engaño? ¿Para eso me suscribí a @amazonprimenow? #enfadado	enfado	NONE
2018-Es-02870	@Glorette_616 El me pelea, insulta. Yo lo bloqueo. Punto. Enojate con otro.	enfado	NONE
2018-Es-04800	Ya no me contestó, pero con ella no me enojo jeje	enfado	NONE
2018-Es-01774	Mi mama se enojo con abi por que no comió hoy y cerro el negocio con llave.. Ahora no puedo buscar comida.. Estoy a punto de llorar.	enfado	NONE
2018-Es-02670	Estoy tan enojada con mi novio que me dormi sin abrazarlo. Soy re cruel lo se jijiji	enfado	NONE
2018-Es-06441	Me enojo en secreto cuando veo tus etiquetas de memes de putería.	enfado	NONE
2018-Es-00561	26. Soy muy sincera, realista y directa. Y muchas veces es un problema porque no mido lo que digo y puedo ofender o hacer sentir mal):	enfado	NONE
2018-Es-04156	OVIALCDMX Exceder los límites de velocidad puede hacer que pierda el control de su vehículo y provocar accidentes. Art. 9. …	enfado	NONE
2018-Es-02849	@FuriaRojaNet @luismaoriginal bienvenido a furia vene ;) 📛	enfado	NONE
2018-Es-00665	En este momento estoy odiando mucho a irina 	enfado	NONE
2018-Es-03430	Siempre dije que es de resentido borrar las fotos con tu ex	enfado	NONE
2018-Es-00034	Hoy voy a soñar con el derecho al trabajador😤😤😤	enfado	NONE
2018-Es-06756	enfurecida y sedienta de vino	enfado	NONE
2018-Es-03508	@Tusbesosenmi Porquè duele, decepciona y a veces es amargo.	enfado	NONE
2018-Es-02779	El internet viene y va, así como el ánimo del Venezolano.	enfado	NONE
2018-Es-06724	Ayer, pillé a mi hermano pequeño masturbándose. Hoy le he pillado otra vez en el mismo sitio y se ha enfadado…	enfado	NONE
2018-Es-04418	« me encuentro al supuesto tío y le digo si es suficiente ya. Y el tío se raya, y yo me enfado, hasta que descubro que ese es su gemelo. »	enfado	NONE
2018-Es-01766	Creo que lo que odié de Nocturnal Animals es lo mismo que odié de Gone Girl. Se están robando mis ideas de venganza.	enfado	NONE
2018-Es-02413	Cuando se homenajea a una víctima varios días seguidos, y al resto no, deja se ser un homenaje y pasa a ser una ofensa. #HomenajeBlancoEP	enfado	NONE
2018-Es-01387	#Rabia por el contraste brutal entre la entrega al 100% de la población civil y el cinismo e inmovilidad de la clase política #FuerzaMexco.	enfado	NONE
2018-Es-04388	¿Qué tan resentida puedes estar para meterte en una relación? ¿Quién te hizo tanto daño? 🤔	enfado	NONE
2018-Es-01869	Estoy bien ofendido, sin palabras!	enfado	NONE
2018-Es-03908	Como se puede poner un mg a algo cuando te da #coraje que suceda. Un icono q represente #rabia en twitter ya. @marlol9 @labasculaTV	enfado	NONE
2018-Es-03708	Me enojo por todo😩	enfado	NONE
2018-Es-00098	esto me recuerda a cuando confirmaron a chloe para Ariel, like rlly?? sin ofender pero no se le parece EN NADA a Ariel	enfado	NONE
2018-Es-04686	porq cuando hablaba de venganza se ponia triste, pero por ahi le recordaba a una venganza q tenia q ver con otra cosa y no con el"adulterio"	enfado	NONE
2018-Es-06284	@ELTIEMPO Tras de matón ladron? Bueno algo así dice el dicho	enfado	0
2018-Es-03347	Tengo entre ira y bronca que pajero que ess este waso jesussss	enfado	3
2018-Es-02767	Soy bien pinche infeliz.	enfado	1
2018-Es-00361	Quiero tocar tu cielo, reinar en tu reino y enloquecer con vos..	enfado	0
2018-Es-04879	Solo tengo Facebook para leer comentarios, los argumentos de la gente ofendida son bien graciosos. 😂	enfado	0
2018-Es-04721	Se ira quien se tenga que ir y se quedará quien tenga que quedarse.	enfado	0
2018-Es-03333	Quien juega contigo y tu mente no es un ser astuto es un cobarde.	enfado	2
2018-Es-01466	Si me van a bardear busquen otro "insulto" porque el puta y quedada ya lo quemaron (Y me chupa un huevo también). Beso	enfado	3
2018-Es-01342	Yo soy tannnn poco sentimental, tannn odiosa y tannn amargada q a veces pienso q a mí no me daban tetero sino ácido sulfúrico	enfado	2
2018-Es-04872	Lptm loco ya esta no juego mas!!	enfado	2
2018-Es-06820	@Juliococo Es lamentable pero así es que se acabará el chavismo, esto si es pueblo	enfado	1
2018-Es-05672	@_ruggero No quiero ofender pero para mi eso es una inmadures no el unfollow si no las indirectas. Lo siento lo tenia que decir😲😰	enfado	1
2018-Es-01344	Esta miopía me tiene fregada la vida	enfado	3
2018-Es-01800	Se hace el enojado cuando yo debería estar cagandolo a piñas.	enfado	2
2018-Es-00987	Amo joderlo a franco o hacerme la enojada con el😂💞	enfado	0
2018-Es-01152	Reloj no marques las horas, porque voy a enloquecer...	enfado	0
2018-Es-06005	Anoche no me estalló la vena de la furia de milagro.	enfado	2
2018-Es-02389	No es enojo  España depcecion  y creo que es peor	enfado	1
2018-Es-06697	No me pienso perder la pelea de McGregor contra Myweather	enfado	0
2018-Es-06449	@narielg La pizza te quita el enojo? No comprendo tu sentir	enfado	1
2018-Es-04168	@valegarcia_01 se re nota que es una resentida, por favor mamita supéralo JAJAJA	enfado	1
2018-Es-01576	@LechugaEdson01 De ti no lo acepto sigo indignada	enfado	2
2018-Es-04136	entre mujeres borrachas y no le estabas acosando y no he visto a nadie indignado en modo 'va provocando'.	enfado	2
2018-Es-06020	Me metí en la cama sin cenar de tan cansada que estoy, quiero  ver algo divertido, liviano pero no tonto. Qué veo en Netflix?	enfado	0
2018-Es-00283	Me caga dormirme enojado carajo	enfado	3
2018-Es-04281	Que horrible sensación esa cuando algo realmente te duele o te molesta y te tenes que quedar ahí sonriendo y fingir  que todo esta bien	enfado	2
2018-Es-05872	Pasito a pasito, suave suavecito Nos vamos pegando, poquito a poquito, Hasta provocar tus gritos Y que olvides tu apellido.. DESPACITOOO	enfado	0
2018-Es-00648	Habíamos peleando con Andrea y me dice para tomar Fernet y se me pasó el enojo Jejee (amordehermanas)♥♥♥	enfado	0
2018-Es-04718	Si, me molesta que adelante la serie sin mi. Y Mucho 	enfado	2
2018-Es-01036	"Si se enojan, no pequen; que el enojo no les dure todo el día. No le de oportunidad al diablo."	enfado	0
2018-Es-03409	Asi o mas sospechoso 🤔😂✌️	enfado	0
2018-Es-03707	@violetlightstar @sarcasmshouts @arrowsftcry @delusivcbes @gcldndark Me perdí la pelea del año.	enfado	0
2018-Es-02711	Sivpaso por tu lado y no telsaludo no lo tomes como enojo que los amores que se quieren se saludan con gos oj,s.	enfado	0
2018-Es-03825	Tan resentida vas a estar locaaa?	enfado	2
2018-Es-03179	El intelecto de una alma oscura es peligroso y aterrador	enfado	1
2018-Es-04918	@Javierito321 Javierito...te amo, ta como amargada la jeva. No le pares...	enfado	0
2018-Es-04075	El tiempo pasa incluso aunque parezck imposible, incluso a pesar de que cada movimiento de la manecilla uel reloj duela.	enfado	0
2018-Es-05968	Indignada con la película	enfado	2
2018-Es-00061	Mi bateria se fue alv, no pude estar en Wattpad, que rabia :/	enfado	3
2018-Es-01454	Que estén mis sobrinos en casa me genera mucho mal humor cuando estoy desde las 6 despierta y no dormí siesta. 😡	enfado	3
2018-Es-02290	@EzequielLuucas @MaiRejis Pelea de parejas acá no	enfado	1
2018-Es-03348	Lo peor andar en el @Transantiago q gente más mal educada 😡	enfado	3
2018-Es-03765	Se enojo 😂😂😂	enfado	0
2018-Es-02639	Si prensa y opinión pública tolera la indignación con Ramos por irse igual del vecino, ¿por qué nosotros somos palmeros por indignarnos?	enfado	1
2018-Es-01004	era una noche ricotera y los vagos no pusieron un carajo estoy enojado	enfado	3
2018-Es-02134	Tengo que admitir que me estoy cagando de miedo. 	enfado	0
2018-Es-03195	Si alguien viene a visitarme no me enojo 😋	enfado	0
2018-Es-05798	@hachemuda12 😂😂😂 Me han recortado las patitas del trisquel. ¡Venganza!	enfado	1
2018-Es-02342	Esa pelea interior entre sí ir a orinar o ya dormirme para no pensar en ir a orinar jajaja. Maldita hueva me corroe.	enfado	1
2018-Es-04350	Echenique eres un #resentido con la vida, por eso hablas d esa manera tan miserable  #HomenajeBlancoEP	enfado	3
2018-Es-04499	Aveces le tengo tanta bronca a la sarnoza de mi hermana 🙄😤	enfado	2
2018-Es-06306	@CandeSolsu Callate que sigo ofendida	enfado	3
2018-Es-02549	@TejoMattioli Vale la pena para mechar con alguna otra serie. Está buena, para verla en la cena.	enfado	0
2018-Es-02141	Ptm, donde esta mi lunar??? 😥	enfado	1
2018-Es-04099	A mi se me va a desaparecer el resentimiento por alguien o por algunas cosas cuando me vaya a vivir a otro país y nose si más lejos tdvia	enfado	2
2018-Es-00684	Ya. Ese fue mi berrinche del mes	enfado	0
2018-Es-00352	NOOO WE NO ESTOY ENOJADO, asi soy normalmente 🙄	enfado	1
2018-Es-02089	@trafficTACHIRA @Adrian2820 Gracias a la cnstituyente	enfado	0
2018-Es-02067	A veces me pregunto si soy yo la loca de mierda que se pelea con todo el mundo o las personas son tan pelotudas y tan problemáticas?!?!?!?!?	enfado	2
2018-Es-01306	#EsDePutos decirles maricones a los homosexuales.  P. D. Este twit no se hizo con el fin de ofender a la comunidad gay	enfado	3
2018-Es-03879	'Me encanta' BUENOOOOOO	enfado	0
2018-Es-00997	Suelen coincidir en este país los que se mostraron furiosamente indignados con el chapapote y años antes habían sido indiferentes al Txapote	enfado	1
2018-Es-05362	@white_comonnerd ¿A costa de Rami Malek? #Indignada El es muy lindo 😌	enfado	0
2018-Es-05262	Acabo de meter la pata bien cabrón por hacerme el intelectual y sólo demostré mis carencias emocionales y lo amargado que soy. Puta madre.	enfado	3
2018-Es-01095	«Sus ramas se hicieron más pesadas por las lágrimas que derramó y sus raíces desgarraron la tierra por la ira» (Biografía de Maokai)	enfado	0
2018-Es-04450	Tan enojado iba a estar Dio?	enfado	1
2018-Es-03015	@xNereatw Preparando la venganza 😚😀	enfado	1
2018-Es-00935	Mucho a destacar en #DeathNote. Dos únicos apuntes: la última frase es magnífica, la #BSO incomprensible. #cine 	enfado	0
2018-Es-04088	¿Y si este café supiese a ti? Amargaría.	enfado	1
2018-Es-04816	Falta una pelea o confesiones morbosas 🤔	enfado	1
2018-Es-05029	@tinchomoretti @elOrdenMundial Imaginate que terror ser ciudadano británico y que te quiera absorber Argentina. Salí de ahí maravillaaaaa	enfado	1
2018-Es-06520	@balboa9718 Ya deja de ser tan amargado por faaaaa	enfado	1
2018-Es-04882	@LgendCR @JDavidGraphs Qué onda por qué se enojo?	enfado	0
2018-Es-02174	@TheRedPika Pero si no insulto a mi cuñado que cojones hago entonces	enfado	2
2018-Es-05487	El Tiempo es el enemigo indestru tible, puede ser vencido en mas de mil batallas, pero en la ultima permanece a implacable.	enfado	0
2018-Es-04058	Ahora los iguazos digo los Colombianos salen a ofender al gran @ArjenRobben a lo bien que mucha gente es severa plaga	enfado	2
2018-Es-05643	Es que cada vez que me enojo con él lo borro 😹😩. Prometo neta ya no hacerlo🙄😁!	enfado	1
2018-Es-05175	JAJAJAJAJAJAJJAJA la Andrea está viendo "Laura" que tanto está aburrida	enfado	0
2018-Es-05443	¿Amor sin celos, sin berrinches, sin discusiones? Que aburrido.	enfado	0
2018-Es-00202	¿Como puede hacer la gente para no sentir odio y resentimiento en sus corazones?	enfado	1
2018-Es-00498	@Mayanvillafuert No mms me dolió leerlo 😟	enfado	0
2018-Es-02182	Perdon pero estoy #enojada	enfado	3
2018-Es-06696	Un semáforo malogrado cumple mejor función que un policía de transito 😤	enfado	1
2018-Es-04670	@HenryOuatx -Niega con la cabeza y deja escapar una risita nerviosa.-  Mejor no, cariño, esa, es una historia bastante retorcida	enfado	0
2018-Es-01108	Una persona misteriosa (no vale dejar comentarios) me pidio fotos.. supuestamente para un video "sorpresa" ??? 	enfado	0
2018-Es-04736	El necio al punto da a conocer su ira;Mas el que no hace caso de la injuria es prudente.#mision	enfado	1
2018-Es-00570	Estoy sola en la biblioteca del poblado. Sola, triste y amargada.	enfado	2
2018-Es-05023	Me gustaría ser político, pero ya tengo suficiente con la vergüenza ajena provocada por todos los partidos.	enfado	1
2018-Es-02541	Está claro que están más de acuerdo con la ladrona de bebés en plan "una acusación sin pruebas" "Doña Dolores Baeza ha resultado ofendida"	enfado	1
2018-Es-00618	Pablo Pérez 	enfado	0
2018-Es-03882	Se mandan tarde los tweets	enfado	1
2018-Es-01916	@alfredocamposga @descifraguerra @KurdisCat Claro colaboras con nosotros.... eres parte del régimen xD a mi me dio una arritmia del disgusto	enfado	2
2018-Es-02749	No hay que dejar que el sentimiento se convierta en resentimiento. "No ha muchos nos pasa"	enfado	0
2018-Es-02595	Yo lloro de enojo porque soy como los nenes chiquitos que no dejan hacer algo y se emperran.	enfado	2
2018-Es-03199	Siempre tiene que estar Dios primero en tu vida y te ira bien !	enfado	0
2018-Es-06061	@javiercedeo @florciampoli Imagínate eso! Yo solo lo conozco por esconderse en cielo rasos, ahora por incoherente...de 2-0	enfado	1
2018-Es-03092	Ya quiero que sea la pelea de Conor McGregor y Floyd  Mayweather #McGregorVsMayweather	enfado	0
2018-Es-01658	"Nada se olvida más despacio que una ofensa; y nada, más rápido que un favor" Martin Luther King BUENOS DÍAS FELIZ MIÉRCOLES	enfado	0
2018-Es-06617	No hay cristiano maduro, plantado en la Palabra, que tenga una excusa razonable para vivir su vida ofendido. - Pastor Brian Huston	enfado	0
2018-Es-06611	ok, algo le pasa a mi twitter, sale como si estuviera siguiendo solo a una persona... #asustado	enfado	0
2018-Es-03490	Yo tengo dos tipos de celos, los normales donde hasta digo que estoy celoso y en los que me enojo y me voy.	enfado	1
2018-Es-04744	Con quién pelea Juana?	enfado	0
2018-Es-02362	Me da un asco que se quiera hacer la hippie todo el tiempo, tremenda fantasma	enfado	3
2018-Es-06519	No sé por donde ya ira mi madreee	enfado	0
2018-Es-05001	Que feo,que anden matando gente en la calle,se ah puesto peligroso en Danlí,ya ni se puede salir a pie a comprar a la Pulpería. 😓😔😖	enfado	1
2018-Es-03594	@MashiRafael Me siento indignada...  Como es posible q Lenin Moreno nós haya llamado ovejuno a quienes votamos x el creyendo en la RC....	enfado	2
2018-Es-01025	@israelk_18 He visto el vídeo y se ve que la chica lo graba porque está hasta el chirri y que está indignada, la risa no sé dónde está	enfado	1
2018-Es-02991	@Wolvefang PELEA DE SABLES	enfado	0
2018-Es-04482	Yo digo que deberían organizarnos una fiesta sorpresa a @Ing_Roger_Pa y a mi el sábado 22 de Julio en Tantima. Coff Coff @lachina_val 😂🎈🎁🎉🍻🍺	enfado	0
2018-Es-02860	@kjol_huellitas Ahora es aburrida pero con música 🙌	enfado	0
2018-Es-03008	@_FranciscoB77 Resentido, 👋	enfado	2
2018-Es-03977	@Marcelitaojeda Por dios hasta cuando??!!! 	enfado	1
2018-Es-02787	@Blueberry_TRA hermanito te extraño 	enfado	0
2018-Es-01792	@MisaHeadaches cuenta como insulto mi cena	enfado	1
2018-Es-05820	Hasta que punto del límite puede llegar una ex resentida? 😂	enfado	1
2018-Es-00697	@Wertyalord1 @trenesmania @TrensDignesEbre @transportpublic Y más insultos... eres capaz de hablar sin insultar??	enfado	3
2018-Es-04360	y antes de q me salga algun xboxer enfurecido, no soy sonyer ni xboxer ni nintendero ni nada. Es q me jode porq esta haciendolo todo mejor	enfado	3
2018-Es-02040	frank se enojo por una boludes y quiere que le pida perdón en la cara, ya, ya estoy yendo a hacer dedo, no, mejor voy corriendo esperame	enfado	1
2018-Es-05802	Baby a veces me hago la enojada solo porque quiero el sexo de reconciliación.	enfado	0
2018-Es-04237	@cxpricieux Ofendida me siento.	enfado	2
2018-Es-01778	Me voy a dormir ofendida, triste, decepcionada y con un día de mierda:(.	enfado	3
2018-Es-01349	En la pelea, se conoce al soldado; solo en la Voctoria, se conoce al caballero. - Jacinto Benavfnte.	enfado	0
2018-Es-06572	No hay trago mas amargo que tragarse un nudo atado a tu garganta.	enfado	1
2018-Es-05389	¿Por qué está Peña en todos los pinches canales? 	enfado	2
2018-Es-00074	@omardi_cabj jaj tan resentido?	enfado	1
2018-Es-02851	Hank, el pulpo de Buscando a Dory, le dio su tentáculo/pene a una pulpa que le abandonó. Por eso vive amargado y resentido.	enfado	0
2018-Es-06528	@NanaBlurl Quien mierda es simone 😡	enfado	2
2018-Es-04211	Solamente aquel que es demasiado fuerte para perdonar, una ofensa sabe "amar". #RT #FF #amor	enfado	0
2018-Es-01901	Si es por mí puedes ir sin temor porque a mí ya no me importa nada	enfado	1
2018-Es-02373	Sin llevarle más nada que un beso, friolento, travieso, amargo y dulzóóón.	enfado	0
2018-Es-03946	Tanto que se va a tardar en contestar 	enfado	0
2018-Es-05587	Cuando Me Enojo, Me Enojo Encerio.	enfado	2
2018-Es-04449	No te olvides: el #ejercicio y la #actividadfísica mejoran el #ánimo, estimula la agilidad mental y alivia la #depresión. #CuidaTuVida	enfado	0
2018-Es-03425	Mf chau re enojado	enfado	3
2018-Es-04218	Que incómoda me siento a veces	enfado	0
2018-Es-04640	okay hablando en serio, es a las 5am..... tendré que poner mi alarma t_t	enfado	0
2018-Es-05568	@SxrcasticBatman -Derek frunció el ceño al escucharle y no pudo evitar soltar una pequeña carcajada.- ¿Dónde? -Y entonces el moreno bajó >	enfado	0
2018-Es-00268	@YoongisPillow @JexnJexn Que buen insulto desnutrida mental	enfado	2
2018-Es-05918	Que nunca te ame de verdad, que rabia me da 🎵	enfado	0
2018-Es-01829	@_InakiLopez_ Ahora que ETA no existe  se atreven a insultar . Que no calienten mucho a la gente que estamos todos muy hartos.	enfado	3
2018-Es-06344	Tu clamor pone al diablo a temblar, tu Alabanza lo confunde. #LaAdoraciónADiosEngrandeceLaNación	enfado	0
