identify	message	emotion	category
2018-Es-03472	Mientras puedas mirar al cielo sin temor, sabrás que eres puro por dentro, y que, pase lo que pase, volverás a ser feliz.	miedo	0
2018-Es-06743	Mata mi inquietud y espera a que pase Apaga la luz, amor, aquí estaré...	miedo	0
2018-Es-01588	Simplemente corruptos e infames los diputados, cubriendo sus espaldas #NoMásCorrupción #enojado #triste #Guatemala	miedo	1
2018-Es-03854	@PeliOviedo5 Jajajajajjajjajajajajajajajajajaja tremenda experiencia,	miedo	0
2018-Es-04589	no me contesta y me enojo mas de lo ya estoy	miedo	0
2018-Es-00347	@Brendaa_C Todos chiquita....todos 🙁	miedo	0
2018-Es-02198	Un asco me quedo el pelo 😤😤	miedo	1
2018-Es-06265	sintieron el temblor?? #panama , todo mi sillón se movió 😩	miedo	3
2018-Es-01521	@71Marting @FernandoPoyo1 @SilMercado @GekkoLeeson @silvinamarq Gira la cabeza, como la del exorcista #MIEDO 😨	miedo	3
2018-Es-05855	—Tengo miedo. —¿De qué? —De que te canses de mí. —¿Tú te cansas de respirar? —No. —Pues es lo mismo.	miedo	2
2018-Es-02190	EL PUEBLO DESPERTO , Y VA A CRISTALIZAR LA LIBERTAD DESTRUIDA POR TODOS AQUELLOS QUE LA JUSTICIA LOS ESPERA CON MUCHA ANSIEDAD T ANHELO	miedo	1
2018-Es-01033	Pensé que era una gilada lo de sentir que molestas, pero es lejos lo más horrible	miedo	2
2018-Es-02320	Que horror, llegue a donde NO QUERIA! Ya valí.	miedo	3
2018-Es-04708	Asumo mis consecuencia y admito mis errores, esos que excusé, por nerviosismo, por temores.	miedo	3
2018-Es-03678	Con la facilidad que ciertas personas me cambian el humor es tremendo.	miedo	0
2018-Es-00614	Lamentablemente, sí, lo conozco. —Ni se ha molestado en apartarle, le da un poco igual que se apoye en él.—	miedo	1
2018-Es-03242	@WaldoCasal @larisalvarezg @fiorelabarbera les deseo suerte con esto chiquis 🙈👅⚠😔😚 	miedo	0
2018-Es-06678	En su mayoría, el cine #porno y el cine de #terror son similares, presentan situaciones absurdas y se aprovechan de la excitación humana.	miedo	1
2018-Es-00572	@elangelGmendo @manuelquieto Por un momento pensé que habías ido a verlo cantar!! #Susto	miedo	2
2018-Es-03958	estoy: enfadada y yo nunca me enfado	miedo	1
2018-Es-01126	@BNE_biblioteca @PostigoElena ...para gran disgusto de Quevedo 😝	miedo	0
2018-Es-02843	@waldorftty < Elisabeth había peleado. El espejo estaba hecho añicos, y varios tramos del suelo se habían manchado de sangre. Segundo >	miedo	1
2018-Es-03792	@Ashleymusica Sii 😂💔, eso si es incómodo Ash 😂😂	miedo	0
2018-Es-05640	@potterfxck que susto!!!	miedo	3
2018-Es-01350	@antenaxxx2 De los creadores de Bendecida y Afortunada llega blindada por mi novio feo pero narco. #Susto	miedo	2
2018-Es-04694	@AlargueCaracol saludos tremendo programa abz desde punta del este Uruguay	miedo	0
2018-Es-03474	Encontré ropa en mi casa y tiene olor al perfume que usa mi profesora de química 	miedo	0
2018-Es-06479	Mi grupito de amigas me tiene abandonado	miedo	0
2018-Es-06907	@cova_21 Joer pones cara de Kondogbia en su presentación... #susto	miedo	2
2018-Es-01990	@SergioNovelli @hcapriles @ElNacionalWeb Condecorado, abandonado y preso MUY PRONTO	miedo	0
2018-Es-02950	Es increíble la ansiedad que tienen estas minas por salir a kta, las quiero un poquito nomas 😂😂😂	miedo	1
2018-Es-02083	Yo y mi suerte para cruzarme con chabones con hijas y las hermosas madres celosas👏👏😡	miedo	0
2018-Es-01755	Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣	miedo	3
2018-Es-02327	@arodsol1 TAMBIÉN YOOOOOO, y en mty no hay 	miedo	0
2018-Es-03292	@nicosomerville El mejor hashtag que nunca vi! Jajaja #MejorSacarRapido #PorLasDudas 	miedo	0
2018-Es-06894	Si haces sangrar a un dios la gente dejara de creer en el, el agua se teñira de rojo y asistirán los tiburones	miedo	1
2018-Es-06004	Vengo d mi antiguo insti dond estudié bach d artes #Getafe #antoniolopez #nostalgia #Rabia al ver q se lo están cargando al no darles apoyo😡	miedo	0
2018-Es-04504	En mi trabajo hay una app donde  nos tenemos que dar estrellas entre compañeros.. #BlackMirror #IsHappening 😱🤔 	miedo	0
2018-Es-03386	@SUR_cultura @cacmalaga @ajavierlopez Pero vamos que es un poco la tesis del cura Perez Pallares de no ofender a nadie.	miedo	1
2018-Es-00371	@SoyPabloMiguel Expedito, porque es de las causas urgentes. Ideal para gente ansiosa, como sho.	miedo	1
2018-Es-03725	ver esas transmisiones de crunchy es peor que pasar oyendo esa horrenda canción que se hizo popular en este hemisferio	miedo	1
2018-Es-03858	Mi prima está internada con parto inducido,  Ambar apúrate que tu madrina no da más y quiere conocerte😍😍😍 estoy ansiosa les juro jajaja	miedo	1
2018-Es-03547	@ObservadBinario Por costoso en avión y peligroso por tierra	miedo	2
2018-Es-05479	TENGO 16% DE BATERÍA Y SON LAS 16:16 	miedo	0
2018-Es-02020	1 - El hecho de que el presidente Medina se escude detrás de los jefes militares ante esta válida alarma de los buenos y verdaderos...	miedo	1
2018-Es-05507	Espiritu chocarreros del WP se nos metio en el GRUPO 	miedo	1
2018-Es-06333	ok ME CANSE D ESPERAR voy a dormir #enojada #estresada #indignada	miedo	1
2018-Es-00161	Quedé sola en el colectivo 	miedo	2
2018-Es-02127	Me comi una palabra por estar enojada jaja	miedo	0
2018-Es-01809	Me sigue haciendo preguntas sobre el color de mis pies y hasta no responder todo no me va a decir el motivo de su curiosidad 	miedo	0
2018-Es-02850	Ante última alarma 👐😍 #LaFelicidaaaat	miedo	0
2018-Es-02266	Mayco y yo organizando algo? Nc como ira a salir eso😂😂😂😂	miedo	0
2018-Es-02808	Faa estoy re lleno 	miedo	0
2018-Es-03272	Aveces me coloco a ver películas sin ninguna razón para poder llorar tranquilo y no me pregunten el por que.	miedo	1
2018-Es-00063	brillito me salvo de un momento de desesperación como la amo	miedo	1
2018-Es-00398	@_AryaStark_ ¡Este es peor! #Miedo	miedo	3
2018-Es-06638	que terrible extrañarrrr!!!que me pasaa 🙄🙄	miedo	1
2018-Es-00386	@its_fedra La neta yo me veo igual de feo llorando sea la situacion que sea, así que por eso siempre pregunto JAJAJJAA PERDÓN	miedo	0
2018-Es-03363	@Darkphan Pues ya ves!!  	miedo	0
2018-Es-03451	Viste cuando estas ansioso para que salga él tema Mirame y se te hace eterno bueno así! @MaxiKilates @DakosMusic	miedo	1
2018-Es-00715	Seguro se le apago el celular 	miedo	0
2018-Es-05904	@AndresF_Garcia Todos los dibujos tienen cachos, sospechoso @josesalaaas @Dederlealdair @I_amghoul @JhonCruz0525 @jhonatanperez__	miedo	1
2018-Es-00319	@Fginer @CsValencia_C @CsCValenciana @CiudadanoVille @Albert_Rivera 👏🏻👏🏻👏🏻 ¡Muchas gracias por haberlo peleado!!	miedo	0
2018-Es-05214	@loveslywatson omg me paso lo mismo la otra vez, tremendo moretón en él culo me hice	miedo	0
2018-Es-01708	El cobarde muere muchas veces. El vals,nte solo una. - Willian Shakespeare	miedo	1
2018-Es-01807	@Gastako @realista111 Es una interesada no estaba tan enfadada con Alejandro?, Xq se fue con el al hotel? Buitre es un buitre	miedo	1
2018-Es-04405	Recién @jlespert recordó que la última vez que vistió a ML fue en noviembre de 2001 	miedo	0
2018-Es-01260	"Para tapar un desaguisado monta uno que parezca mayor"  Y el 1-O parece hermoso. 	miedo	0
2018-Es-05622	@KloudZNiper Cosas que pasan. Estoy cansado de muchas historias a raiz del pelo. Pero mira el lado positivo, por fin te sigo.	miedo	0
2018-Es-03889	@DavidManrique20 @mauropalacio10 @mauricio1143824 @stevenarce Sospechoso el penal que no quisieron pitar en el partido contra millonarios	miedo	0
2018-Es-00055	@aluksicc Buenas noches Andronico...cuando uno tiene una edad avanzada da más susto emprender como es el caso mio	miedo	3
2018-Es-06699	@glopezlecube Igual va grabada... 	miedo	0
2018-Es-01190	Hoy un paciente en ciru no paraba de decirme que me iba a abrazar toda 🙄 porque no tenía mas dolor. 	miedo	0
2018-Es-02975	Cercano por así decirlo. Y debo decir que no esperaba que fuese así de terrible el padecer de anorexia. En verdad, me.alegro muchisimo+	miedo	0
2018-Es-00146	La reflexión que nos deja el video de silvestre es que, A Otro Nivel es otro programa de la televisión Colombiana que es pregrabado. #Triste	miedo	0
2018-Es-03937	@NanaBlurl Como asturiana postiza estoy: indignada.	miedo	1
2018-Es-01444	-respecto a lo de antes, provocar o que me provoquen mientras juego o juegan.	miedo	1
2018-Es-03993	@AngeldebritoOk Por favor que cosa horrible	miedo	2
2018-Es-01996	Cualquier excusa me viene bien. Tremenda	miedo	0
2018-Es-06819	acabo de hacer un test de depresión y me salio 69 y el mayor grado de depresión grave es 54 opa	miedo	2
2018-Es-03380	@radicalyfeliz @evoespueblo Y para insultar da la cara y nombre cobarde	miedo	0
2018-Es-00233	Subió un chico lindo al bondi y no pare de mirarlo hasta que se acercó más y baje la mirada. Así de cagona soy. Me defraude a mi misma	miedo	1
2018-Es-03502	@LastiriAriel una pintura para mañana creo q tuve q haberme preocupado un poquito antes🤦🏻	miedo	1
2018-Es-04302	está ansiosa para a premiére de dunkirk? #askdirectioner	miedo	1
2018-Es-03658	Que peligroso depender de alguien que no depende de ti	miedo	1
2018-Es-04371	Tengo mucho miedo.	miedo	3
2018-Es-05735	#SexoYReligion la combinación de palabras que generan pánico en la sociedad.	miedo	1
2018-Es-00778	Policia abajo de mi casa con un tío #miedo	miedo	3
2018-Es-03997	Y me acuerdo que a veces me daba rabia pq no me hablaba, pasaba semanas ignroada por el pndejo y luego no recuerdo pq nos hicimos más unidos	miedo	0
2018-Es-06224	@malditaternura @atvpe A sacar todo el juego entre el terrorismo de estado y SL; en tanto muchos inocentes morían	miedo	2
2018-Es-06605	Ahora sí se escucha tormenta 😓 	miedo	2
2018-Es-00402	@Jhendelyn Que terrible....  Casi se me quebraron los dientes y me da un infarto...  Qué mujer por Dios 😍😍😍	miedo	2
2018-Es-06539	Nooo hoy quedo sola 	miedo	2
2018-Es-05414	"Botón anti pánico para mujeres violentadas". ¿Cómo salva a las mujeres que aún piensan que es normal el maltrato y un acceso a un celular?🤔	miedo	1
2018-Es-05702	tengo miedo d seguir a mi entrenadora por tw por las pelotudeces que twitteo lpm	miedo	3
2018-Es-05274	No qiero ser aprensiva pero ... si se perdió mi saco favorito del mundo .. si me voy a emputar y a sentir muy decepcionada d mi misma 😩	miedo	1
2018-Es-01632	@ManuelBartual Cómo se puede dormir si supuestamente ves a un hombre mirando hacia tu balcón to quieto 	miedo	3
2018-Es-03836	Contrastes de nivel en la #Concacaf: mientras que Martinica es la sorpresa de la #CopaOro2017, E.U. y Costa Rica no pasan por buen momento.	miedo	0
2018-Es-00696	@ErickLindoro Siii, súper triste 😩	miedo	2
2018-Es-06485	Una de terror 🙏🙏🙏	miedo	2
2018-Es-00427	Mi amiga habla sola dormida, es más estamos teniendo una conversación...... 	miedo	0
2018-Es-01719	Madre mía! El doble de Manuel Bartual saliendo en las TVs. 	miedo	0
2018-Es-03586	Thian no me suelta y quiero ir a fumar un cigarro 	miedo	0
2018-Es-04137	La alarma de mi celular es re fea y ya me tiene re podrido en cualquier momento lo voy a revolear hasta la peron	miedo	1
2018-Es-01652	@AMERICA_1916 A pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático y humilde.	miedo	0
2018-Es-02350	@ferro_facu tuvo que poner la alarma en su celular para hacerme acordar que nos tenemos que juntar mañana,friendship colgados goals	miedo	0
2018-Es-04217	Negro culiadooo, me tenés abandonado en el Paladins, en el LoL, en todo jajajajaja cuando nos juntamos a chupar?	miedo	0
2018-Es-03907	En cinco minutos mezclé dulce con salado, hablame de tener ansiedad y estar nerviosa. En cualquier momento vómito todo, lo siento	miedo	2
2018-Es-06329	Éste fin de semana la cita es con #Terror La Dama de Negro Colombia te espera   CASA ENSAMBLE   COMPRA YA #TuBoleta… …	miedo	0
2018-Es-03078	@Aguero1Nahuel Hirviendo estoy jajajajajaja	miedo	0
2018-Es-02228	Las malas decisiones que se toman cuando uno está aburrido 🙄 @MariaAOlivero	miedo	1
2018-Es-05743	Eli está viendo un capítulo de ppl y me pregunta que pasa más adelante  , ansiosa donde ?	miedo	1
2018-Es-04036	yo preocupada por lo q le paso y el ni la hora me dice 💔😣	miedo	2
2018-Es-05431	@xbxbygirl_x A-ah... —se sentía intimidado solo con verla fruncir el ceño, se agarró un hombro y desvió la mirada— Pedirte perdón...	miedo	1
2018-Es-05300	poner la alarma y ver las pocas horas para dormir que te quedan es mas que un puñal al corazón	miedo	1
2018-Es-00890	Soy mas peligrosa aburrida que enojada ...	miedo	1
2018-Es-00274	Cuando se junta la hipocresía las ganas y las ganas de lucirse el resultado es lamentable y repugnante.	miedo	0
2018-Es-02244	@p_legancemodels @Lenin El voto más vergonzoso y repugnante de mi vida.	miedo	1
2018-Es-02443	@Lupitaaa27 @SofiaHdz1724 Jajaja i was a little but eres mi amiga no me enojo para siempre 🙄🌚	miedo	0
2018-Es-02959	Estoy pensando en esos segundos pisos que hicieron para salir de la CD.MX. hacia el sur... #miedo	miedo	3
2018-Es-03855	@bbgxam Ese fue el primer susto que me lleve putos jueguitos	miedo	3
2018-Es-01452	Ahora tendré la oportunidad de escuchar a Gutiérrez diciendo "sospechoso" (?).	miedo	0
2018-Es-01148	Programar esa alarma me da justo en lo perezosa.	miedo	0
2018-Es-05951	Hasta con una traba encima montan videos en Instagram, no tienen temor de Dios. No respetan oiga.	miedo	1
2018-Es-05174	Que mentiroso es Facebook como puede decir eso de mi nombre: me siento preocupada	miedo	2
2018-Es-01666	@NivoXZ AMARGADA, EN SERIO 🤣🤣🤣🤣😂	miedo	1
2018-Es-05323	Como que Corea del Norte le está tocando la orejita a Japón??? 	miedo	2
2018-Es-00036	@infobae Apuesto que no sale!!alguien se va a ofender, a alguien no le va a cerrar el proyecto xq ñañaña	miedo	1
2018-Es-00164	Me estoy comiendo tremendo viaje escuchando un recital entero de Luciano Pavarotti y fuaaa	miedo	0
2018-Es-05724	Es una estupidez pero cuando algo me sale bien de la nada en lugar de celebrar me pongo ansiosa 😖😖😖	miedo	1
2018-Es-02521	@SarpY_icerde Sólo puedo decir ... Sarp siempre preocupado de tía fusun	miedo	2
2018-Es-05658	@Jhosy2121 Cuándo me he enojado contigo oe JAJAJAJA la hago un finde!	miedo	0
2018-Es-05130	Ahora cada vez que escuche The Messenger lloraré. Esa canción significó mucho para mí en un momento, ahora bueno, con lo que pasó 😔	miedo	1
2018-Es-05981	Maradona puede opinar lo que quiera cabros, yo no puedo opinar de lo que dijo. porque el pobre estaba tan drogado que no le entendí nada 	miedo	0
2018-Es-05517	No voy a poner alarma, que sea lo que el alienígena supremo quiera. Merezco descansar.	miedo	0
2018-Es-04021	@Anahi Oyee, Any.. vas a ver Anabelle? #Miedo	miedo	3
2018-Es-01536	@cintiatrinidiaz Vení que estamos cerca, te juro que no me enojo	miedo	0
2018-Es-04955	Estás escuchando radio y de pronto aparece tu voz y te da como susto escucharte a ti mismo... Llevo algunos años en esto y no me acostumbro	miedo	2
2018-Es-05838	La premonición de q voy a tener algún tipo de internación en México 	miedo	1
2018-Es-00432	osea da las putas gracias que no has estado deprimido hundido en la mierda en vez de llamar a alguien cobarde	miedo	1
2018-Es-00227	Esta alarma está establecida para dentro de 4 hs y 12 min, estoy llorando	miedo	1
2018-Es-02245	Hoy me voy pa la calle a vacilar sin tiii	miedo	0
2018-Es-04573	Cabeza e' mango està perdido. La Humanidad en vilo porque su reserva intelectual està en peligro...	miedo	1
2018-Es-05858	Sospecha que no es fácil la cosa jajaja	miedo	0
2018-Es-02922	@MilagrosLeivaG @RPPNoticias Porqué negó vínculos con apristas a pesar de las fotos? Si nada debe o teme?	miedo	2
2018-Es-05212	Ese momento de desesperación cuando no encuentro un emoji	miedo	1
2018-Es-02799	La primita d mi novio asustada pq tiene un moretón y piensa q se le salió un hueso d la costilla 😂😂 me la como a bss	miedo	2
2018-Es-04861	Iba con algo de temor por mis haters, pero Dios no abandona, hermoso día!	miedo	1
2018-Es-01481	Un bebe mas adelante ,ahora no! :/ 	miedo	1
2018-Es-06380	el caso de silvya likens es tan horrible lpm	miedo	2
2018-Es-05370	Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen	miedo	1
2018-Es-05318	@_alejandramttz @Rivera_Alv22 La ultima temporada de esa serie no me gustó 😢	miedo	1
2018-Es-01693	Hay pelís q deberían venir con un “no recomendado para gente sensible” al igual q hacen con la edad #Manchesterfrentealmar #pena #angustia🔄	miedo	2
2018-Es-04780	Imaginense un mundo sin pastillas anticonceptivas numa que PESADILLA	miedo	3
2018-Es-04655	@LeSet_ @_XpressTV Ahora solo existe en mi memoria 	miedo	0
2018-Es-04926	@AngeldebritoOk @laufer4 Y yo que pensaba dormir hasta tarde... Cancelo todos mis planes, ya me puse la alarma!! 💕💕	miedo	0
2018-Es-02418	Estoy ansiosa mal por ir a Disney y falta un año todavía	miedo	1
2018-Es-06560	@josedli24 Que horror q dientes tan amarillos y q cara tan fea además yo soy más bella q vos	miedo	0
2018-Es-01911	@laclaux Bah, era como evoluciones del mismo sueño, sobre una casa en Córdoba. Hace un par de años la encontré. 	miedo	0
2018-Es-02158	Acabo de ir rápido al súper y sorpresa me llevé al encontrarme con una sabrosa salsa macha de mi bello Veracruz ♥️☝🏾	miedo	0
2018-Es-04510	@Laesebeefe Detesto comer fuera de hora.  😠	miedo	1
2018-Es-04623	Al pedo pongo alarma si la apago y sigo durmiendo 💁	miedo	0
2018-Es-03498	@AlfredoLecona @Danetth Y el Jetta quedó fuera de peligro?	miedo	1
2018-Es-03694	Si mensa, se nota tu desesperación ya todos lo notamos ntp	miedo	1
2018-Es-01023	@LuisRodriguezSt De Katy? O de Calvin? O de Kimye? Que tal hable de los cuatro en todo el album? 	miedo	0
2018-Es-00437	@Miotroyo2parte @amparelampa Solo hay que verle la cara de amargada, gentuza y aborto viviente. Para comprender todo. Asco dais asco !!!!!	miedo	1
2018-Es-01700	"Hombres cuya única preocupación pasa por si sus nalgas estan erguidas"	miedo	0
2018-Es-05330	Culia le di rt a a un tw citado de annabelle y al segundo me salio que mirara debajo de la cama 	miedo	3
2018-Es-03426	Agradecemos a @gpscongreso y a @Pdemocratacat expresar la indignación ante la llegada mal y tarde del Gobierno al compromiso con #refugiados	miedo	1
2018-Es-00658	@pagina12 Lo unico q hacen es inaugurar/arreglar plazas. Vamos a comer pasto a este paso. Un horror	miedo	2
2018-Es-00637	Estoy muriendo de sueño 	miedo	0
2018-Es-00156	Un joven que iba sentado a lado mío tardó como 10 en mandar un wa, a una chava que seguro apenas estaba ligando, estaba sumamente nervioso.	miedo	1
2018-Es-03733	Que aburrido mi dia del amigo!!!	miedo	0
2018-Es-04435	Día tan re aburrido u_u	miedo	0
2018-Es-00367	Cuando el uber te pregunta y tienes novio o por qué tan solita 	miedo	0
2018-Es-01564	mejor hubiera nacido en barrio peligroso donde todos son adictos a los gyms con pesas de cemento, ya no quiero panza.	miedo	1
2018-Es-00213	es muy frustrante practicar y practicar en tu instrumento y que no sientas mejora alguna, de verdad me pone triste eso 😥	miedo	1
2018-Es-04458	Esta alarma está establecida para dentro de 4 hs y 11 min, estoy llorando	miedo	1
2018-Es-02162	Que horror es querer dormir con este sentimiento 😖	miedo	3
2018-Es-02436	@ObservadBinario @nakamartinez Berro larguísima!! Todo esta muy tétrico esto va mas allá de tensa calma	miedo	2
2018-Es-03157	@IraidaTravis Hace poco fui a un concierto y apareció Joe de sorpresa cantando ese tema y de ahí que la tengo pegada jaja 💕	miedo	0
2018-Es-02852	maldita pesadilla de mierda	miedo	3
2018-Es-04300	Me acabo de leer la historia de Manuel Bartual y estoy escuchando ruidos en mi habitación 	miedo	3
2018-Es-00385	MI HERMANA SE ACABA DE LEVANTAR Y HA EMPEZADO A HABLAR PERO NO HA DICHO NADA EN ESPAÑOL Y ESTABA DORMIDA 	miedo	2
2018-Es-03311	La silla de Annabelle se mueve sola o la está moviendo? @chekozaun @disparamargot @Horacitu @ximenadelam @szurita @faustoponce  #miedo 😖	miedo	3
2018-Es-02558	HT contra los historicos, perdió (Millos, SF, Calix2), empato (medellin, nacional, cali), gano (junio, cali). Osea mal. Solo 9 pts de 27.	miedo	0
2018-Es-01796	Me verás volar, por la ciudad de la furia... Donde nadie sabe de mí, y yo soy parte de todos.	miedo	1
2018-Es-02845	Yo no sé cómo da los primeros besos la gente normal porque en mi caso siempre ha sido sin que yo me dé cuenta. Sino me alejo porque 	miedo	0
2018-Es-00802	Desde primaria soy Fan fan fan faaaaan de hilary duff h estoy bien indignada porque no están sus albums viejos en Spotify ¡SON LOS BUENOS!	miedo	0
2018-Es-02776	@edufeiok ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI Y ESO ES UNA INJURIA GRAVE!	miedo	1
2018-Es-04238	@Arg_GOT Para mi está enamorado de Danny o le prometió algo a Cersei que no sabe si va a poder cumplir. 	miedo	0
2018-Es-01434	Como es que a la facu llego una hora después y para el teaser despierto mágicamente sin alarma y justo a tiempo?   #BAMA2017_EXO	miedo	0
2018-Es-06901	@loreinsanchez Quién no... Yo tuve insomnio tres días. Horrendo.	miedo	2
2018-Es-02635	No hay momento mas nervioso como cuando vas a ver si entraste a la facu o no	miedo	3
2018-Es-00311	En la pelea, se conoce al soldado; solo en la Victoria, we conoce al caballero. - Jacinto ,enavente.	miedo	0
2018-Es-02268	Temor a estar solos.	miedo	3
2018-Es-06505	Jengibre, limao, miel y agua caliente + ajo intenso y más limao con ensalada para espantar los bichos de este cuerpo	miedo	0
2018-Es-02428	Llovizna en Agosto??? 😨	miedo	0
2018-Es-03819	@TheNotoriousMMA mamita querida que animal!!!! 	miedo	0
2018-Es-01421	Andy aprende a tapar que estabas mas nervioso que cuando tenias la calcomania XDDDDD	miedo	1
2018-Es-05482	ya estoy preparada para ver el último episodio pero voy a rezar unos rosarios por mi alma porque todavía tengo 	miedo	2
2018-Es-05888	Estaba encontrando el sueño y a alguien le está sonando la alarma del auto odio mi barrio	miedo	0
2018-Es-03281	@ErasmoGAA @nico_alegriam Jajajaja es un fanático e ignorante. Peligrosa combinación	miedo	0
2018-Es-05103	@LauraSalgado75 Yo si decia porque se habian perdido los days 	miedo	0
2018-Es-04894	#Terror  Por un simple bostezo se tragó una araña que anidó tras su epiglotis y desde allí gobernó el resto de su vida. Murió en tres días.	miedo	3
2018-Es-02154	amelia entró en pánico	miedo	3
2018-Es-00518	#RecuerdosDeChibolo ser el mas tímido de mi clase 😌😌😌	miedo	0
2018-Es-03866	La mejor arma es la que transforma el pesimismo en optimismo.	miedo	0
2018-Es-02502	No quiero ser alarmista. Pero mi padre tiene una empresa de alarmas y la voy a heredar...	miedo	1
2018-Es-01009	El subnormal diciendo que le hemos amenazado xdddddddddd	miedo	1
2018-Es-06048	Hace 9 años desde la última vez... y OMG, pánico escénico!!!	miedo	3
2018-Es-05902	Informe del acto: se trata de quema de basura y escombro, sin peligro de propagación, se trabaja @PrimeraCoquimbo @Cuarta_Coquimbo	miedo	1
2018-Es-01572	@nunurob Tía, he apuntado el número HOY para asistir de público. 	miedo	0
2018-Es-00612	@la_huitlacocha Es una sorpresa 💁🙈🙈 Adivina... 😁	miedo	0
2018-Es-02563	Uy lpm que miedo, espero que no sea nada grave	miedo	3
2018-Es-00999	Los dos queremos pero nos mata la cobardía !!!	miedo	2
2018-Es-00904	Ya regresó la luz. Ahora sí, guarden silencio que voy a cenar y se me puede espantar el hambre. 😌	miedo	0
2018-Es-04877	no entiendo por que verga teniendo tanta capacidad de debatir y siendo tan extrovertida cuando debato en mi curso empiezo a temblar	miedo	2
2018-Es-05522	Tardé más esperando que se calentara la empanada que lo que duró la pelea entre ellos JAJAKJASDFM.	miedo	0
2018-Es-05619	Robado el achique! Tremendo partido ganado a huevo! Vamos nosotros.	miedo	0
2018-Es-06522	Hoy me contaron "historias de horror en un parto en el seguro social" jajajajajajaja y neta no puedo estar más agradecida con Dani...	miedo	1
2018-Es-06292	tremenda rara esta mira las cosas que twittea	miedo	0
2018-Es-03434	Que termine esta tormenta porque no voy a poder dormir!  	miedo	3
2018-Es-04799	@CFCorrecaminos Y ese parche tan horrendo enfrente de la playera que pedo?  #Gacho	miedo	0
2018-Es-01393	No puede ser q esa rubia q esta tremenda, se coma alto braza, dios mio, ahora si q deje de entender a las minas...	miedo	0
2018-Es-01045	Ser feliz no es tener una vida perfecta; ser feliz es reconocer que la vida vale la pena, a pesar de las dificultades.	miedo	0
2018-Es-01070	Ya cansan con sus intentos de insulto jajjaja besos	miedo	0
2018-Es-05948	Ah borrarse del mapa😪 cansado de lo mismo, entero solo en esta vida✌ :(	miedo	1
2018-Es-00379	Es legítimo responder a una provocación con agresión física como señal de imponer respeto.	miedo	1
2018-Es-04905	@JosemaNOB PARA porque hoy me mando una foto que decía que era una "Valentina". 	miedo	0
2018-Es-02056	@galancantu Todo está tan mal... que no sé ni por dónde empezar. Pero la foto de sssssssteve parece de un violador en serie. 	miedo	3
2018-Es-01557	Queramos o no vivimos en una sociedad cobarde, que cuando la ves te sonríen pero al darles la espalda te apuñalan.	miedo	1
2018-Es-02231	Tuve una pesadilla en la que James se iba del Real Madrid al Bayern Munich por menos de lo que quieren pagar por Mbape... oh wait.	miedo	1
2018-Es-02080	Se va asustar si ve todo esto😅😅	miedo	1
2018-Es-04072	Qué grata sorpresa ha sido Merida	miedo	0
2018-Es-01253	El tren va re a lo toretto 	miedo	1
2018-Es-01116	Me sale re piola hacer enojar a Eve,pero despues para sacarle el enojo te la debo.😂💞	miedo	0
2018-Es-00701	Fui hecha mierda a la cancha pero que manera de disfrutarrrrr, terrible partido	miedo	0
2018-Es-06118	@MrMisingno @VidaModernaOML A QUIÉN LLAMAS RARO, ESTOY OFENDIDO.	miedo	1
2018-Es-06933	Cómo cuando Dross ya no pública nada bueno... Jajajajajaja 😂  Hasta @TeVeoGeek sale en uno de sus vídeos..!!  #Fama #Suscripciones 	miedo	0
2018-Es-02082	Que se hace para que se te peguen 4 hojas en media hr? 	miedo	0
2018-Es-05240	@ObservadBinario Totalmente no. Solamente la planta baja lamentablemente. Más de 12 negocios devastados	miedo	2
2018-Es-00513	@alejandromesias Justo eso quiero evitar... la tristeza!	miedo	1
2018-Es-04244	Estás en el colectivo, solamente hay cinco tipos y todos te miran 	miedo	2
2018-Es-02037	que horror que escriban REYNA	miedo	1
2018-Es-00482	Este año estamos + alejadas pero sabes q seguís contando conmigo p todo, a pesar de todo lo q pasa quiero q sepas q t quiero y valoro 1000	miedo	0
2018-Es-04153	@RodrigoR99 Y van por Zampedri parece.... tremendo 9	miedo	0
2018-Es-00533	fandom de st sufre miedo al votar por su idolo My #TeenChoice vote for #ChoiceBreakoutTvStar is Finn Wolfhard @FinnSkata #StrangerThings	miedo	2
2018-Es-05254	@DeniseDresserG horror! Pueden provocar otras desgracias!	miedo	2
2018-Es-03600	Pensé que se me habría pasado el disgusto pero no	miedo	1
2018-Es-04409	Si iaso por tu lado y no te saludo nq  o tomes como enojo que los amores q e se quieren se saludan con los ojos.	miedo	0
2018-Es-05868	NECESITO QUE SALGA EN SPOTIFY PARA PODER ESCUCHARLA QUE DESESPERACIÓN	miedo	1
2018-Es-01683	#todasqueremosajohn por favor salvamos! #Annabelle #terror #monafea #miedito @ktta_f9	miedo	2
2018-Es-05590	#DeNocheenlaCiudad @LeonardoUrregoM  sin duda alguna la sorpresa de la noche fue la canción que interpretó @CamVelandia de @piso21music	miedo	0
2018-Es-06574	@adrianmilo123 Los periodistas porteños sin de terror!! Creo que Ya está con un pie en Central	miedo	2
