identify	message	emotion	category
2018-Es-00980	@GalaxyyGod AYYYYY ME VAIS A HACER LLORAR	tristeza	NONE
2018-Es-04990	me acordé que una vez vino la nao a mi casa y nos echamos en la cama mirando al techo y hablamos de oikawa y terminamos llorando, lo típico	tristeza	NONE
2018-Es-03042	Lo extraño un montón 	tristeza	NONE
2018-Es-02308	via @cafecerita:  @nelys1683 @monanu Dios que pena, espero que no le pase nada malo.	tristeza	NONE
2018-Es-06712	Sigo viniendo a Twitter porque observar la vida disfuncional de mi familia se ha vuelto demasiado aburrido.	tristeza	NONE
2018-Es-04674	Guayaquil está más oscuro que mi corazón.	tristeza	NONE
2018-Es-06383	Que cagada que mañana tenga que ir a reposición 🙁	tristeza	NONE
2018-Es-05476	@WillyRodri13 Dscanso d q ..solo van 3 fechas... Q tristeza	tristeza	NONE
2018-Es-04023	@BoxeoDCampeones esa burra no fue al colegio jaja terrible	tristeza	NONE
2018-Es-04656	Que asco que les roben las entradas a otros en la fila l, tanta desesperación por ir al baile, ni que fuese el último. Un asco	tristeza	NONE
2018-Es-03994	@ActualidadRT @NicolasMaduro Claro, que orgullo... Pena ajena. Digan lo que pasa en palo verde a esta hora.	tristeza	NONE
2018-Es-00620	La última fotografía que me quedaba de ti ayer con melancolía y con rabia la rompi	tristeza	NONE
2018-Es-05231	El día del amigo es re triste para las personas como yo que no tienen a nadie para desearselo	tristeza	NONE
2018-Es-01729	estoy en un puto bucle de insomnio rayada amargura y no querer hablar ni relacionarme con nadie q en fin xd me voy a volver loca	tristeza	NONE
2018-Es-01156	@psijotik En serio? Awwwww	tristeza	NONE
2018-Es-00853	@monlaferte Espero que lo leas 😭	tristeza	NONE
2018-Es-04668	A qué hora es que tira uno para salir de la tristeza?	tristeza	NONE
2018-Es-03805	Desanimado legal de sair sábado	tristeza	NONE
2018-Es-06606	Si no abrazan y besan a sus mascotas hasta el cansancio porque son las únicas que no se quejan ¿para qué las quieren?	tristeza	NONE
2018-Es-03315	Hacer un pedido en @AmazonESP,que digan que llega en un día,pero no llega..  ¿Es engaño? ¿Para eso me suscribí a @amazonprimenow? #enfadado	tristeza	NONE
2018-Es-00264	@Scarletbisex No me deja 😥	tristeza	NONE
2018-Es-02901	Estaba más que aburrida y le escribí a mi ex ligue y me bloqueó de TODO. Le agradezco que nunca fuimos algo.	tristeza	NONE
2018-Es-05123	@AlejandroFranco hoy, tu programa me deja nostálgica y con un sentimiento atorado en la garganta. Yo crecí con su música. Lamentable.	tristeza	NONE
2018-Es-03239	No mamen, que pinche tormenta 	tristeza	NONE
2018-Es-04678	Sabemos que la vida es dura pero la amargura no es la solución.♪	tristeza	NONE
2018-Es-05437	¿Cuál pelea? Jajajajajaja para las chismosas se les acabo el entretenimiento porque hablaremos por interno, bye.	tristeza	NONE
2018-Es-05201	Quiero audicionar en The X Factor y hacer llorar a Nicole 😢	tristeza	NONE
2018-Es-05839	@omarhernadez19 Estoy muy triste porque ya se nos acabo nuestro fin de semana y ya te extraño 	tristeza	NONE
2018-Es-03018	Mis cartas del uno quedaron echas Mierda 	tristeza	NONE
2018-Es-06862	Tremendo!! hace dos días me chamuyaba me decía que la novia esto lo otro y volvieron?Estoy tentadisima😂😂😝😝	tristeza	NONE
2018-Es-04448	@venditas Yo lo probé un par de veces y me pareció re incómodo porque demoraba ene en secarse	tristeza	NONE
2018-Es-05757	@AtTimesMX y hace bien para eso lo pusieron lo canadienses. No que el pena es mas agachon y corrupto que ya regalo todo (incluye poblacion)	tristeza	NONE
2018-Es-05866	@eazybone Traigo todo bien sudado 😥	tristeza	NONE
2018-Es-06544	@FatyPalomares Lloremos juntas 	tristeza	NONE
2018-Es-04321	Estoy cansadisima, pero todo vale la pena ❄ ahora asadito con los chicos 😆	tristeza	NONE
2018-Es-00069	Me hago la fuerte pero no aguanto más, no puedo seguir con todo esto 😥	tristeza	NONE
2018-Es-02918	ya quiero que sean las 12 y escuchar back to you que desesperación waaaaaa	tristeza	NONE
2018-Es-00038	Terrible el agua que tomo, terrible el salamín que me morfé.	tristeza	NONE
2018-Es-00963	@OjosColor__Sol He vívido engañado mucho tiempo 	tristeza	NONE
2018-Es-00462	Un amigo es una luz brillando en la oscuridad:) Te amo bombona! @MicaViciconte #QueTusAmigosSeanEternosMica	tristeza	NONE
2018-Es-06089	GONORREA ME SENTÍ TERRIBLE.	tristeza	NONE
2018-Es-01406	@miscaballos @luisoviedo23 O a la de porota compungida #porsereducada	tristeza	NONE
2018-Es-00434	Quien es la pelotuda que perdió el celular en el CERRO por filmar a los nenes? 🙋🏻🙋🏻si Sres así de pelotuda	tristeza	NONE
2018-Es-01989	que ladilla estar amargada y deprimida	tristeza	NONE
2018-Es-03357	Tengo demasiado cansancio 😣	tristeza	NONE
2018-Es-04377	La desesperación de Maduro es tan tangible.	tristeza	NONE
2018-Es-04436	Qué infeliz este chabon dios	tristeza	NONE
2018-Es-04729	@benjaminsmithh_ te amo carajo mierda tengo tanto q contarte te voy hasta a llorar por teléfono preparate mentalmente	tristeza	NONE
2018-Es-06025	¿eso era oscuro de mí parte?	tristeza	NONE
2018-Es-02561	La areola se oscurece......la areola es ese círculo de tono más oscuro que el resto de tu pecho que se encuentra alrededor del pezón	tristeza	NONE
2018-Es-05572	No estoy llorando, se me metió un Hybrid Theory en el ojo.	tristeza	NONE
2018-Es-03577	Cada día es más oscuro para el presente, futuro e historia de este país.	tristeza	NONE
2018-Es-04246	@yanilatorre pobre infeliz vos jaja tiene q existir el día del corneta jaja	tristeza	NONE
2018-Es-03461	Sabes que tu amiga te conoce mucho cuando te regala un lapiz labial oscuro.  @soff_chavez ♥♥	tristeza	NONE
2018-Es-04477	Estoy más aburrida que la Micaela y la pieda	tristeza	NONE
2018-Es-03598	@UnOsocornio Ponte mejor pantalones para dormir. 	tristeza	NONE
2018-Es-04285	No los arrobé porque me siguen y 	tristeza	NONE
2018-Es-05458	Yo no se como elias cejas tiene las re pilas lpm con todo lo que el hizo hoy yo ya estaria muerta d cansancio ah re pajera igual si	tristeza	NONE
2018-Es-06615	Considero que toda las mamas son exepcionales y que un hombre no las valore es lo mas triste de la vida.	tristeza	NONE
2018-Es-00183	Hasta llorando me veo bonita deténganme :///////	tristeza	NONE
2018-Es-02213	@ClaudiaFloresGz @SofiaGarzaCdo @LAMNM99 JAJAJAJAJAJ iia 	tristeza	NONE
2018-Es-04241	Que insoportable me pongo caundo estoy aburrido😂🤘	tristeza	NONE
2018-Es-00527	No puedo estar acostado con el celular! Me duelen los brazos 	tristeza	NONE
2018-Es-03636	A #España ya se la ha olvidado el #terrorismo..Ahora los q están de moda son cuatro puercos "independientes"con aires de impunidad.#Triste..	tristeza	NONE
2018-Es-06547	Ya extrañaba muchísimo a mi novio 	tristeza	NONE
2018-Es-03176	Si los ricos y famosos se suicidan que esperan de esta pobre niña llena de amargura	tristeza	NONE
2018-Es-06314	Porque no es fácil encontrar a una persona que te banque en todo, te segundee y te ame a pesar de todo	tristeza	NONE
2018-Es-05235	@Planet_Wala Naraz hun me 	tristeza	NONE
2018-Es-04465	@florido_raul @Eriemer @Pablo_Iglesias_ Vaya educación tienes! Opina sin insultar por q si no tus comentarios pierden cualquier significado!	tristeza	NONE
2018-Es-01938	Ayer, durante un susto ni el hp viendo IT, se me tensionó un asco la espalda y esta es la hora en que no me ha dejado de doler 😟	tristeza	NONE
2018-Es-02837	Ya quiero mis tenis nuevos de basketball 	tristeza	NONE
2018-Es-01400	Que feo es traer gripe 😢	tristeza	NONE
2018-Es-00962	Tengo mucho amor para dar, valórenme 	tristeza	NONE
2018-Es-05504	@guidocass Juro que recién lo leí perdón, pensé que faltaban mas partidos igual 😥	tristeza	NONE
2018-Es-03718	Estoy tratando de alejarme de todos los spoilers del final de Teen wolf, pero es muy dificil 	tristeza	NONE
2018-Es-06120	@IsaJaramilloJR Me tiras ? Lamentable	tristeza	NONE
2018-Es-06040	"Spotlight" - Iglesia, pederastia, abusos, investigación, periodismo, ética, religión, poder...muy recomendable #asco #rabia #vergüenza	tristeza	NONE
2018-Es-02017	@MeridaProtesta @Clementina266 La dictadura está desesperada,todo es éxito para la oposición Eso es insoportable para ellos,	tristeza	NONE
2018-Es-00018	Preste la plata que pueda regalar. Si se la devuelven Ud ganó; sino no se la devuelven, no perdió nada! #digoyo	tristeza	NONE
2018-Es-01825	Y sí, a pesar de todo nio siempre vos 😄	tristeza	NONE
2018-Es-00316	@greymvr @ana_lill Literalllll, se perdió de momento	tristeza	NONE
2018-Es-01595	O muchísimas más, qué puta nostalgia que este papi se haya ido así... mucha música nos dejó todo	tristeza	NONE
2018-Es-02824	Ami solo me pasan estas cosas, pero bueno no pasa nada. El que las hace riendo llorando las paga se dice trankii	tristeza	NONE
2018-Es-05030	Por qué @cafesproutmx cierra tan temprano hoy?! #enojado	tristeza	NONE
2018-Es-05109	@_AAcostaa  1. Groggy y gas 2. la pelada del vestier jaj 3. Ojos 4. Socorro pte 5. Depresión pos ex	tristeza	NONE
2018-Es-00960	@luismatusm La depresión es un fatal amigo de compañía	tristeza	NONE
2018-Es-02269	@matiduque1 Qué decís 	tristeza	NONE
2018-Es-01682	Aún sigo sin creerlo, que lamentable noticia😞 #LinkinPark #RIPChesterBennington	tristeza	NONE
2018-Es-03603	@daanielacch Necesito que estés aquí en mi casita otra vez ya 	tristeza	NONE
2018-Es-00486	@daeduv @DanielSamperO Imbecil.. Ya era mayor de edad.. Estrene cerebro infeliz.. Argumentos proporcionales a su criterio pusilánime.	tristeza	NONE
2018-Es-04468	La depresión es una vaina ran arrecha que ablanda las caraotas rápido...	tristeza	NONE
2018-Es-03124	Tenía mucho que no escuchaba música tejana 🙁	tristeza	NONE
2018-Es-02431	Sí me gustaba Linkin Park, lo normal. Lamentable lo que sucedió, murió Chester y murió la banda.	tristeza	NONE
2018-Es-02659	A pesar de todo siempre te amaré...	tristeza	NONE
2018-Es-00780	@AlvaroUribeVel "El mejor amigo" póngase serio señor. Bla bla bla.	tristeza	NONE
2018-Es-05713	@1DPri1D si te extraño bien Bautister 	tristeza	NONE
2018-Es-04388	¿Qué tan resentida puedes estar para meterte en una relación? ¿Quién te hizo tanto daño? 🤔	tristeza	NONE
2018-Es-03799	Amigos ahora sí no sé de qué me enferme así que llévenme en sus oraciones, espero no morir #Serio	tristeza	NONE
2018-Es-00130	ahora es cuando entiendo por qué la mayoría de artistas dicen que tw es super tóxico y han abandonado sus cuentas	tristeza	NONE
2018-Es-05416	odie teen wolf tantas veces por muchas cosas que me cayeron mal... pero omg. voy a extrañar mucho este show 😭 LLORO.	tristeza	NONE
2018-Es-05965	#KameHameFan equipo z, nostalgia revivido :3	tristeza	NONE
2018-Es-05400	@ArlinJJ En medio de la tristeza me has sacado una carcajadaaaaa	tristeza	NONE
2018-Es-04917	"Aún le escribía, a pesar de que la había borrado de su historia."	tristeza	NONE
2018-Es-06197	Solo quería estar limpia y dormir 😟	tristeza	NONE
2018-Es-06299	Todo sigue siendo lo mismo 😟	tristeza	NONE
2018-Es-03968	@AngelDePeloRosa Antes solia ser re depresivo, ahora controlo mejor eso	tristeza	NONE
2018-Es-03184	@cristhiancruz90 A equidad es obligatorio ganarle! Hoy había que mostrar que había y nos pasaron por encima! Queda uno muy aburrido	tristeza	NONE
2018-Es-00181	He ofendido a Dios y a la humanidad porque mi trabajo no tuvo la calidad que debía haber tenido	tristeza	NONE
2018-Es-02073	#triste saber que ni tu opinión puedes dar porque todo empeora	tristeza	NONE
2018-Es-04466	frases de miercoles en jueves: "no hay nostalgia peor que añorar lo que nunca jamás sucedió"   Joaquin Sabina	tristeza	NONE
2018-Es-02248	El cielo está que se cae!!!!! 😥	tristeza	NONE
2018-Es-01571	Yo puedo estar muy ofendida, triste o enferma, pero veo a mi amor y automáticamente sonrio jaja🙈🙊.	tristeza	NONE
2018-Es-04743	Mi mente un desastre 	tristeza	NONE
2018-Es-03809	@SenseandInf Así estoy yo.... 	tristeza	NONE
2018-Es-04293	Vamos a cerrar a el baúl del pasado que Messenger es oscuro and full of shit	tristeza	NONE
2018-Es-01140	@TheOfficialA7X lamentable hoy estamos de luto	tristeza	NONE
2018-Es-03641	@pablo_antik Yo creí en Bordón y en Chacho.  Uno perdió primero y otro traicionó a su presidente.  House of cards un poroto...	tristeza	NONE
2018-Es-00922	Lamentablemente doy más de lo que recibo, hago bien y me tratan mal, siempre estoy ahí y para mí nunca están, pero no, no voy a cambiar.	tristeza	NONE
2018-Es-01257	Sin poder dormir, mi cabeza piensa y piensa, tomando decisiones difíciles. 	tristeza	NONE
2018-Es-04214	Una conclusión es el lugar donde llegas cuando estas cansado de pensar	tristeza	NONE
2018-Es-01710	Estuve todo el día llorando o a punto , bien pelotuda 🤦	tristeza	NONE
2018-Es-05179	La depresión es una enfermedad aunque se burlen, es algo delicado, reduce la calidad de vida del paciente, al punto de llevarlo al suicidio.	tristeza	NONE
2018-Es-03646	#DeNocheenlaCiudad Esperanzado de ganarme manillas para el #VibraTYM Y darle la sorpresa a mi esposa @Vibra1049 @CamVelandia	tristeza	NONE
2018-Es-06625	En la oscuridad en la noche           nosotros somos la región más espesa #13FIPQ	tristeza	NONE
2018-Es-06421	Tengo miedo de volver a Biológicas 	tristeza	NONE
2018-Es-05375	<22:53:35> "SantiPaLasNegras" abandonado (connection lost)	tristeza	NONE
2018-Es-03807	Creo que me voy a desfiar 😥	tristeza	NONE
2018-Es-04745	@Perudefensavida @Mimp_Peru lamentable xd	tristeza	NONE
2018-Es-03404	¿Tembló o es mi puta imaginación? No puedo con esto. 	tristeza	NONE
2018-Es-01384	Malhumorado, presumido y descarado, desconfiado, despectivo...	tristeza	NONE
2018-Es-01467	Que aburrido ni se para que tengo whatsapp en el celular. 💥	tristeza	NONE
2018-Es-06365	@Marian88963751 A mí también se antojó. Traigo un buen de hambre 😂 u.u Enloqueceré.	tristeza	NONE
2018-Es-00690	Me es incómodo que entre mujeres nos digamos sobrenombres como "Nena" "Princesa", no sé porque	tristeza	NONE
2018-Es-01352	Me voy a dormir avisándoles a todos que aunque me tomé todo lo que quiero no me pongo ebria como antes 😟	tristeza	NONE
2018-Es-05131	@marianlopez1324 Borre messenger, nadie me habla por ahi 😟	tristeza	NONE
2018-Es-04487	"No te estoy diciendo que será facil, te estoy diciendo que valdrá la pena"	tristeza	NONE
2018-Es-01618	Mi perro se comió unos manjarcitos maravillosos de mi hermano chico y yo, como la mejor hermana del mundo, le regale los míos 😭😭😭 #pena	tristeza	NONE
2018-Es-03735	@angiu57 #JuevesIntratable Defendiendo desesperado a Miccelli!!! 🤷🏼‍♀️ups....Que paso @pviloutaoficial se te vio la boleta ?	tristeza	NONE
2018-Es-02066	#tristeza ver las noticias de #España 🇪🇸🇪🇸 😥😥	tristeza	NONE
2018-Es-05205	#Rayito  weeee los frijoles me van a hacer cagar horrible jajajajaja 😹perdón tenía que decirlo	tristeza	NONE
2018-Es-05627	@OlamAmezkaita no solo a mi, varias personas recibimos esa respuesta y por el enojo se empezaron a mover las sillas. @anabeatrizglez1	tristeza	NONE
2018-Es-02575	@Jomuvaz no me hagas llorar a estas horas joder	tristeza	NONE
2018-Es-02583	Qué triste, vas a sentir la soledad	tristeza	NONE
2018-Es-05238	@TheGotzReport (Ahora caigo que no hablabas de minitah. #Tristeza.)	tristeza	NONE
2018-Es-00182	A veces me gustaría ser un poquito más afectiva porque luego las personas piensan que me valen cuando en realidad las quiero mucho. 	tristeza	NONE
2018-Es-06780	estoy hablando con jara de las bandas con las que crecimos y me agarra una nostalgia	tristeza	NONE
2018-Es-04849	La depresión con la que vivo no es fácil...	tristeza	NONE
2018-Es-03775	Xq duque está jugando tan arriba ?  El retroceso de Román es terrible	tristeza	NONE
2018-Es-00257	Y si algún día las cosas andan mal, y necesitas un hombro donde llorar...Puedes llamar.	tristeza	NONE
2018-Es-03220	Lunes y arrancas tu rutina #Tristeza al 100	tristeza	NONE
2018-Es-03800	Quiero mucho un pastel de chocolate 	tristeza	NONE
2018-Es-03872	Mi perro parece que perdió como 5 kilos. 😂😂	tristeza	NONE
2018-Es-04842	A esa weona sí que no la soporto, como que la veo de lejos y me dan ganas de reventarle la cabeza en el piso de lo desagradable que es	tristeza	NONE
2018-Es-02669	Lamentable la pérdida de Chester Cheetos.	tristeza	NONE
2018-Es-06343	Y es q la penultima  vez que tuve depresión en el 2011, juré q primero me mataba antes d volver a pasar por algo así...el dolor en el pecho.	tristeza	NONE
2018-Es-00033	@BalladOfSpike En serio??? Yo si subo el volumen del móvil a los topes si lo escucho	tristeza	NONE
2018-Es-00707	@jxxjxnxs_b Lo estoy sintiendo. 	tristeza	NONE
2018-Es-04359	No entiendo porque me quieres echar la culpa de todo 😭	tristeza	NONE
2018-Es-04507	Es triste sentir que se esta perdiendo el ser que tanto amas🎶.	tristeza	NONE
2018-Es-06371	Gracias a la gente que devuelve lo que se encuentra y que alguien más perdió 😭🙏🏻	tristeza	NONE
2018-Es-03599	Que tristeza yo alistandome para ver el segundo capítulo de GOT pensando que hoy era domingo.	tristeza	NONE
2018-Es-01326	@ELTIEMPO Lamentable decisión, ese man no tiene palabra y no cumple lo que promete,	tristeza	NONE
2018-Es-06466	cansado muy cansado🙄	tristeza	NONE
2018-Es-03864	Crucé al pibe con el que quería tener muchos hijos y saben que? LE DIJE FELIZ DIA!!!!  A las cuadras me largue a llorar 😢😭	tristeza	NONE
2018-Es-02069	@Roycontrol @Fabio_DPT @MiaMoreta Igual es una pena, por la cabeza pasan muchas cosas y cada quien tiene sus ángeles y demonios. RIP.	tristeza	NONE
2018-Es-03604	estoy re cansada me parece que ya, 💤💤💤💤💤	tristeza	NONE
2018-Es-01776	Ya estoy cansada man	tristeza	NONE
2018-Es-06732	Más aburrida que una piedra	tristeza	NONE
2018-Es-03252	@escobaremmanuel Doloroso. Es terrible. Y si no los frenamos va a empeorar	tristeza	NONE
2018-Es-02459	El filtro que tengo, terrible	tristeza	NONE
2018-Es-05659	Y las verdaderas Amistades Son como un Rayo de Luz en los momentos de oscuridad**	tristeza	NONE
2018-Es-00889	Ese momento cuando tus amigos comparten sus memes con tu mamá y no con vos *canción depresiva de fondo*	tristeza	NONE
2018-Es-04975	@ArevaloJuanP Eso se llama 	tristeza	NONE
2018-Es-04538	Soy cansancio, sueño y pereza, mqm.	tristeza	NONE
2018-Es-03608	Que deprimente no hacer nada	tristeza	NONE
2018-Es-04779	pena que a bad domina	tristeza	NONE
2018-Es-04999	@Psicovivir Creo q el lado oscuro d muchos salió a flote...	tristeza	NONE
2018-Es-06868	@bascois Actos de venganza contra un dictador y sus acólitos? Por supuesto.	tristeza	NONE
2018-Es-05649	@hec_garcia Lo que da es tristeza infinita	tristeza	NONE
2018-Es-05792	El verdadero caos es cuando llega un niño con peso de adulto...cuales eran las dosis? 😥	tristeza	NONE
2018-Es-06081	@ashfromamike @CBinvaders @eldiarioes Pero resulta que en la información que yo comentaba no se explicaba las circunstancias del atropello.	tristeza	NONE
2018-Es-02381	@DebRyanShow #Rayito un hombre jamás debe hacer llorar a una mujer	tristeza	NONE
2018-Es-04005	Toy tan cansada q muero ya	tristeza	NONE
2018-Es-03493	Perdió una perla por estar recogiendo piedras y que la muerte con la vida no juega 😎	tristeza	NONE
2018-Es-01480	@tcxicgxng « prácticamente nada por la oscuridad antes de levantar la mirada de nuevo.   — No, no tienes suerte. Es..— Negó con la cabeza »	tristeza	NONE
2018-Es-00939	@st4rs87 @garciabanchs Ni hablar del desplome del $ "tal cuál pronosticó" el "profeta". El tipejo es un peligro, jajajaja.	tristeza	NONE
2018-Es-00734	Buenas tardes! No puede ser comisión, siempre hay fallas ya estoy cansado! @CFE_GolfoNte @ DelValle San Pedro NL	tristeza	NONE
2018-Es-02252	ComO LE VAS A DECIR A TU AMIGA QUE LA ACTUAL NOVIA DE SU EX ESTA RE BUENA? ACASO QUERES QUE CAIGA EN UN POZO DEPRESIVO? MAL AMIGO	tristeza	NONE
2018-Es-03712	@Woojajajjxd @RosemOliverr Espectacular. Ojalá yo estuviera más de un mes en cada lugar! 🙁	tristeza	NONE
2018-Es-06777	okokok un fav y espanto a los hptas gatos que estan culeando en mi ventana.	tristeza	NONE
2018-Es-00504	Me dueles demasiado petrologia 😢	tristeza	NONE
2018-Es-00579	Mi padre quiere que me meta a policía, y yo le dije que si y mi madre salió del más allá diciendo que no, que era peligroso +	tristeza	NONE
2018-Es-06125	@biwenger Que Arrambarri de 2... Rubén Pérez 6 y que le quitéis de 6 a 2 a Kepa... 	tristeza	NONE
2018-Es-05332	@ItsCarolaG Clarmente. A parte las cosas que decia la madre. Desquiciada la odio.	tristeza	NONE
2018-Es-04368	Me tenés tan pero tan cansado, porque no te vas a cagar y me dejas tranquilo 👍	tristeza	NONE
2018-Es-06557	yendome a dormir sin comer pq hay una cucaracha en la cocina #tristeza	tristeza	NONE
2018-Es-03191	La tristeza es más común que la felicidad  ragnar lothbrock	tristeza	NONE
2018-Es-02785	@MR11ok Que tristeza capital no debes irte vos.......🔴⚫🔴⚫🔴⚫	tristeza	NONE
2018-Es-01742	Hoy siento mucho cansancio pero son mas mis ganas de realizar mis sueños que mi pereza. 😎😏🤗	tristeza	NONE
2018-Es-02081	Nunca vi un barrio que tenga tantos perros como el mio 😥	tristeza	NONE
2018-Es-05738	@judithrosasg Es lo mas triste que eh visto 😱😞	tristeza	NONE
2018-Es-01935	@cami_lando jajajajaja y cuando llegó a arg me agarra una depresión de supermercado	tristeza	NONE
2018-Es-03306	Ojalá tenga arreglo, sino que depresión me va a dar	tristeza	NONE
2018-Es-06445	1:25am tengo muuucha hambre, comer algo o dormir? 	tristeza	NONE
2018-Es-02934	@vivi_pereda Ahora no lloro tampoco sufro ya no hay llanto	tristeza	NONE
2018-Es-02720	@IvanZavaIa ¿Cuando vas a venir a Chihuahua? 😭	tristeza	NONE
2018-Es-04255	En serio, tan rápido van a pasar las hs? 	tristeza	NONE
2018-Es-04610	Despues de una excursion por el galatzó a estudiar sociales!! #depresion	tristeza	NONE
2018-Es-06392	Me Da bronca sentir tantas cosas por el,y no saber como decírselas. 	tristeza	NONE
2018-Es-03522	Me caga que las personas abusen de la confianza que uno les da, y más cuando son las más cercanas #enojada	tristeza	NONE
2018-Es-00424	Desde Córdoba... SÍ SE PUEDE!!! el cambio se nota a pesar de los q quieren denostarlo!!! Vamos adelante!!!!  @JuntosPorVos @mauriciomacri	tristeza	NONE
2018-Es-01462	¿Por qué me gustan series crueles que sólo me ponen nerviosa en cada capítulo y me hacen llorar? 	tristeza	NONE
2018-Es-01329	@TownGamePlay Necesito tu abrazo ya. 	tristeza	NONE
2018-Es-04848	Que aburrido que estoy	tristeza	NONE
2018-Es-06576	@HumoEscarlata Hoy el partido lo perdió todo el DT con ese planteamiento romántico	tristeza	NONE
2018-Es-02891	@EmiGianoli Si boluda me mande todo el pomo ya pero me salvó terrible jaja	tristeza	NONE
2018-Es-04339	Jueves, 22:43, jugando al solitario estoy......	tristeza	NONE
2018-Es-03753	Que pena ver a todos haciendo memes de la muerte de alguien neta	tristeza	NONE
2018-Es-03307	Me puse repelente y hasta les veo la cara de desesperación a los zancudos rondando y no poderse acercar.	tristeza	NONE
2018-Es-03774	@LeoDelPino7 Hola gordo estoy ofendido me cambiaste por la bola de pool estadounidense esa de tu foto	tristeza	NONE
2018-Es-06245	Siempre es lamentable un suicidio.	tristeza	NONE
2018-Es-01781	Y ahora un poco de política:  Maduro tiene miedo.	tristeza	NONE
2018-Es-05114	Tengo tanto de no ver a David 😭	tristeza	NONE
2018-Es-00771	Mi pobre gargantita. 	tristeza	NONE
2018-Es-02985	Soy una insensible, digo las cosas sin pensar 🙁	tristeza	NONE
2018-Es-03721	Llevo como dos días en mood de tristeza 😭	tristeza	NONE
2018-Es-02539	La gente amargada no mas no👎	tristeza	NONE
2018-Es-04270	¿Cuando salimos a vacaciones? 	tristeza	NONE
2018-Es-04547	Hablame claro...  Que es lo que tu quieres de mi Estoy cansado de oir Miles de cuentos raros	tristeza	NONE
2018-Es-05412	Chester, cuánto dolor, cuánta tristeza. Hace 8 años conocí Linkin Park y desde ahí no dejé de escucharlos. Sos libre ahora, descansá en paz❤	tristeza	NONE
2018-Es-04950	Es curioso que la definición de depresión como expresión patológica del fracaso del humano tardomoderno sólo aplica para clase media y alta.	tristeza	NONE
2018-Es-05993	Nunca hay que creer que los artistas se suicidan porque son cool. Son cool muy a pesar de ese destino fatal.	tristeza	NONE
2018-Es-04591	Aburrida de tanto odio. Nuestro Yoochun podría haber sido tendencia por tristes motivos y fans abandonándolo por casarse.	tristeza	NONE
2018-Es-06133	Doy mi vida por alguien que me traiga helado a estas hora, tengo un antojo terrible.	tristeza	NONE
2018-Es-06402	me exxxplota la cabeza, necesito dormirme 	tristeza	NONE
2018-Es-02983	@matadoreltiempo Definitivamente el q hizo ese meme perdió el bachillerato.  La falta de educación,  un problema  historico	tristeza	NONE
2018-Es-03230	Quiero subir fotos y no puedo 😢	tristeza	NONE
2018-Es-00006	#ligaaguilaxwin Millonarios necesita delanteros que hagan Goles, lamentablemente los que hay no los hacen	tristeza	NONE
2018-Es-00995	@MMoratillaT Llevo mucho tiempo sintiendome un poco hipócrita por sentir pena porque maten a animales y a la misma vez comerlos	tristeza	NONE
2018-Es-05168	@krynathy Ya viste IT? Traición!!!! 	tristeza	NONE
2018-Es-00753	Mi her está haciendo terrible reforma en el cuarto y mi madre le dijo para que cambiemos de cuarto y dijo que si	tristeza	NONE
2018-Es-03883	me parece bastante incómodo que me guste alguien porque sé que eventualmente no voy a querer que me guste y la voy a cagar	tristeza	NONE
2018-Es-05033	Qué aburrido estoy	tristeza	NONE
2018-Es-01758	Sabes que una persona es importante en tu vida: cuando sus problemas te afectan y no puedes dormir por estar pensando en ella 	tristeza	NONE
2018-Es-00945	@trafficMGTA SUSPENDIDO EL PARO DE NOCHE PORQUE DA MIEDITO LO OSCURO	tristeza	NONE
2018-Es-00717	Mi horóscopo es bien bipolar 	tristeza	NONE
2018-Es-01478	@izquierdowski Podría estar de acuerdo. Pero Miguel España a pesar de ser Puma era parte del equipo mas sólido de Santos, el de 96	tristeza	NONE
2018-Es-05180	@tati_luna07 Mira , mira lo que dice esta guaranga bo , es grave lo tuyo jajajajaj	tristeza	NONE
2018-Es-02601	@dileivac Lo malo es que todo se le está acomodando a Desanti con está vara del #Cementazo 	tristeza	NONE
2018-Es-03111	@TannOrtega Es muy feo 😢 quisiera dormir y no preocuparme de nada	tristeza	NONE
2018-Es-06675	estoy aburrido me voy a hacer una mascarilla	tristeza	NONE
2018-Es-03141	otro día sin dormir ): alguien ya quíteme el trauma de que va a temblaar. 	tristeza	NONE
2018-Es-00576	Mi pibe desde el otro continente me dice feliz día. No sé si reír o llorar.	tristeza	NONE
2018-Es-06928	Un lunes de finales y comienzos... Y miedo 	tristeza	NONE
2018-Es-02719	Imagine x un momento q su hijo, Diego, cansado de ver tanta miseria en el país sale a protestar y lo matan (ni q Dios lo quiera) @GobLizeta	tristeza	NONE
2018-Es-01292	En serio que me pase con las pizzas que hice, mis amigas tienen que amarme	tristeza	NONE
2018-Es-02945	@TeleShowcom que tristeza la p$@@ Ma%#& @Popradio1015 #bonuspop @hectorlocutor	tristeza	NONE
2018-Es-05811	@javier_raya Una pena, mano. Ojalá pronto se abra otro chance.	tristeza	NONE
2018-Es-06608	Que choto saber que mañana vuelvo a la escuela despues de 6 dias 	tristeza	NONE
2018-Es-03440	Que irresponsabilidad ese coche que se subió en el puente peatonal de la usbi, pudo haber ocasionado un accidente grave. Que gente!!	tristeza	NONE
2018-Es-04384	3 días y todo sereno 🙁	tristeza	NONE
2018-Es-04698	Dios que tristeza y dolor Venezuela	tristeza	NONE
