identify	message	emotion	category
2018-Es-00928	Como cuando estás desesperada por conocer gente que comparta tus gustos, que hasta publicas en un grupo. QUÉ VERGÜENZA ME DOY. ¿????	tristeza	3
2018-Es-00845	Desesperado por encontrarte, busco un camino para olvidarte, es que esa noche que vos te fuiste me desbordaron las cicatrices 🎤💔	tristeza	3
2018-Es-02887	Lamentablemente a la familia no se la puede escoger.	tristeza	2
2018-Es-01082	@xBlackeneD Melanie ha abandonado la conversación	tristeza	0
2018-Es-06706	@wolfinglouis si a mi tambien me pasa,por eso nunca estudio ahre si t pones nerviosa es peor	tristeza	1
2018-Es-06533	Me siento como en Navidad cuando esperaba los regalos re ansioso	tristeza	0
2018-Es-05165	@JuliannaHdz Deberías pasarme tantito pegue 	tristeza	0
2018-Es-00163	@haroldazuara necesito verte en Oaxaca 😭	tristeza	1
2018-Es-02417	Que lluvia de mierda 	tristeza	2
2018-Es-02121	Una nena de 9 años q dice “me quiero morir, me dicen gorda” e intenta suicidarse tomando pastillas.Q MAL ESTAMOS X FAVOR! #Tristeza	tristeza	3
2018-Es-03640	Pensé que al leer me daría sueño pero nada 😟	tristeza	0
2018-Es-04852	Defensa de #OllantaHumala dijo que fiscal señala "las niñas generan peligro". Parece que no se entero de los millóncitos de esas niñas.	tristeza	0
2018-Es-06004	Vengo d mi antiguo insti dond estudié bach d artes #Getafe #antoniolopez #nostalgia #Rabia al ver q se lo están cargando al no darles apoyo😡	tristeza	2
2018-Es-00699	Ni dormir puedo 	tristeza	1
2018-Es-00802	Desde primaria soy Fan fan fan faaaaan de hilary duff h estoy bien indignada porque no están sus albums viejos en Spotify ¡SON LOS BUENOS!	tristeza	0
2018-Es-03121	@JamesChords « sin frenos.  —Va...vamos, James. Córrete para mí —musita ella con la voz ahogada del cansancio.	tristeza	0
2018-Es-06101	Paciencia. Conozco gente que por no tener paciencia, fe y confianza perdió tanto q hoy podría disfrutar. Hay q ser leal a quien cree en ti.	tristeza	1
2018-Es-02547	@SraruizruthRuth Si obvi y no lo digo por él, lo digo por algunas que ayer subian el de la piscina etiquetando a Aylén y me dio mucha rabia	tristeza	1
2018-Es-04581	No soy tonta, no soy mala y no soy cobarde.	tristeza	1
2018-Es-05966	@Santi_Calderon2 No me hagas llorar men :( encerio?	tristeza	3
2018-Es-05606	realmente no los trato mal ni soy mala pero basta que lo haga una vez para sentirme de lo peor, pero en serio no es mi intención	tristeza	2
2018-Es-05096	cada vez que veo una peli de este tipo se me queda un vacio muy grande porque vaya vida mas aburrida tenemos en verdad	tristeza	2
2018-Es-06109	Golpeas pataleas y haces berrinche porque no quiero ser tu novio 😝#JustFriends	tristeza	0
2018-Es-05723	Acabo de dedicarle una historia de insta al crush y lo mejor es que creo que el crush sabe que es crush y llorará cuando lo vea(no)	tristeza	1
2018-Es-00109	@volvocar_es V40 D2 nuevo adquirido en Valencia, 2 meses, rota la caja de cambio y el embrague, además me insinúan q por mi culpa #triste	tristeza	0
2018-Es-00023	Odio la gente cerrada, que no se deja ayudar. Para colmo la mayoría de la gente que quiero es así 	tristeza	1
2018-Es-03494	Yo no se que le ha pasado... que la encuentro pensativa...	tristeza	1
2018-Es-00826	@Missing_Marijo Se parece mucho...... que lamentable!! 😌	tristeza	1
2018-Es-06745	Dicen que alguien ya vino y se fue, dicen que pasa las noches llorando por el 🎶	tristeza	2
2018-Es-02346	qué depresión ver todos los vídeos de las chicas que abrazaron hoy a los chicos, YO QUIERO	tristeza	2
2018-Es-01996	Cualquier excusa me viene bien. Tremenda	tristeza	0
2018-Es-00343	@milebebe claro, mira el tolima perdió con nosotros por igual marcador y hoy ganó	tristeza	0
2018-Es-04550	Estar lavando a esta hora, debe ser un delito 	tristeza	0
2018-Es-01830	@de_sofiiaa Puto* Hubiese peleado con luna x maxi 😂😂😂	tristeza	0
2018-Es-03551	Se fue ...... #tristeza	tristeza	3
2018-Es-02835	Soy una bolita de sueño y cansancio	tristeza	1
2018-Es-03600	Pensé que se me habría pasado el disgusto pero no	tristeza	1
2018-Es-05167	Ah y se me abrió todo esto en la cuenta de mi hermano y cuando quise cambiar le perfil veo q el perfil de mi hermano no tiene cara 	tristeza	0
2018-Es-06883	Ganas de decirte lo que me pasa con vos no me faltan  Pero AY QUE COBARDE QUE SOY	tristeza	2
2018-Es-05775	Un mes y ya estoy pensando en LA Nostalgia que se viene 💃🏽	tristeza	2
2018-Es-03705	Es ver eso y romper en llanto😟	tristeza	3
2018-Es-01691	@ScarletLagunes Autocorrector 🙁 pono pono pono pono💙🙊	tristeza	0
2018-Es-05164	Cada que veo Gg me dan ganas de ser rica 	tristeza	0
2018-Es-03958	estoy: enfadada y yo nunca me enfado	tristeza	2
2018-Es-06567	#NowPlaying No me importa [cBH] - Thony y su Orq. Peligro	tristeza	0
2018-Es-03196	@Archipotrio joder acabo de ver a un portugues quejarse porque costaba 55 pavos y me he asustado, gracias	tristeza	0
2018-Es-04731	El fútbol colombiano sería muy aburrido sin el América y sin Millitos  😂😂😂😂😂😂😂😂😂😂😂😂😂😂	tristeza	0
2018-Es-01983	No sé bien que pasó con la policía en la colon pero yo vivo en frente y estoy cansada de no poder dormir por el kilombo que hacen 😒	tristeza	1
2018-Es-02475	Y esto de la recuperación a casi una semana... Imposible !! #Dolor #desolación #angustia  #tristeza  #perdida #muerte #impotencia	tristeza	3
2018-Es-02353	ya hubiese querido yo que aquí en el meet nos hubieran dejado saludar a todos, qué depresión	tristeza	3
2018-Es-02414	@edioaraque Otro héroe que se marcha, triste 🙁	tristeza	3
2018-Es-00173	"Uno no sabe lo que tiene hasta que lo pierde" La pura verdad 🙁	tristeza	3
2018-Es-00985	Clase cansancio 😪😪	tristeza	1
2018-Es-02655	Kimberly me tiene más nerviosa	tristeza	0
2018-Es-02268	Temor a estar solos.	tristeza	1
2018-Es-03815	Voy a terminar llorando ;-;	tristeza	3
2018-Es-05073	Y yo, lo único que quería es que lucharás por mi, por nosotros 	tristeza	2
2018-Es-02484	Había olvidado todo eso del zika y chiconguya y andaba bien vergas sin repelente hasta que me tapizaron de piquetes y mentró'l susto.	tristeza	1
2018-Es-06164	En vez de estar abandonada y aborrecida, tanto que nadie pasaba por ti, haré que seas una gloria eterna, el gozo de todos los siglos.	tristeza	0
2018-Es-03170	Amigos que están aún no estén  RT @Rhoderis: Hay gente que a pesar de todo, no te dejan de querer	tristeza	1
2018-Es-05489	Acabo de ver Okja y estoy llorando mares, que película del bien	tristeza	2
2018-Es-02942	Lamentablemente "por uno pagan todos".	tristeza	1
2018-Es-05378	Siempre estoy enojada, es mi don.. mi maldición.	tristeza	2
2018-Es-06863	Me paso de bueno en serio...	tristeza	0
2018-Es-00654	Te aprecio mucho, aunque me jodas hasta el punto del cansancio con el casamiento(?	tristeza	1
2018-Es-04976	Se antes pensaba que eras tremendo pelotudo pero por lo poco que te conozco sos muy piola, espero conocerte mejor	tristeza	0
2018-Es-01965	@DonajiAbarca cuando escuchas reguetón del pegajoso se queda en ti, como un chicle en el cabello, te lo quieres quitar, pero no se puede 	tristeza	0
2018-Es-06539	Nooo hoy quedo sola 	tristeza	1
2018-Es-06271	Si estás ahí arriba Superman, ayúdame 	tristeza	1
2018-Es-02483	@OfBlueHeart + y decaído, era una trágica imagen que sin duda le gustaría ahorrarse y ahorrarle de alguna manera. Mas él no estaba en +	tristeza	2
2018-Es-00638	Me urge un aceite de almendras 	tristeza	0
2018-Es-05040	Ya quiereme, te pago 😥	tristeza	1
2018-Es-02198	Un asco me quedo el pelo 😤😤	tristeza	1
2018-Es-05575	Sola nomas me hago la cabeza	tristeza	0
2018-Es-04389	Aveces siento que me quieren agarrar ataques de pánico	tristeza	2
2018-Es-05776	@EmiRatajkowski Es que es una ofensa para la población penastica, okis.	tristeza	0
2018-Es-00460	Por qué te valgo tanta madre? 😢	tristeza	2
2018-Es-02169	Triste es dar todo tu amor, toda tu alma y todo tu.ser con una sonrisk, y que se quede ahi, prendido en el aire	tristeza	3
2018-Es-04323	La fuente de la uja a las 12:00 debe de estar hirviendo #Jaen #calorextremo	tristeza	0
2018-Es-01421	Andy aprende a tapar que estabas mas nervioso que cuando tenias la calcomania XDDDDD	tristeza	0
2018-Es-06814	@hcapriles @NicolasMaduro Y ellos que se dejan humillar... definitivamente un grupo de vzlanos perdió su dignidad....	tristeza	1
2018-Es-01008	Tendría que pensar que me está pasando pero, es que estoy cansado de pensar.	tristeza	1
2018-Es-05904	@AndresF_Garcia Todos los dibujos tienen cachos, sospechoso @josesalaaas @Dederlealdair @I_amghoul @JhonCruz0525 @jhonatanperez__	tristeza	0
2018-Es-01417	Y es entonces cuando te das cuenta de las cosas solo pasan una vez, y por más que te esfuerces ya no puedes volver a querer 3MSC.... 😭	tristeza	3
2018-Es-06910	Hoy he llorado por ti  He llorado la rabia  La impotencia  He llorado tu risa.  #tusojosclarosonrientes #triste	tristeza	3
2018-Es-02628	Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.😚	tristeza	1
2018-Es-04543	@AmericadeCali @tulioagomez debería probar con Blanco , Bernal y Tipton de titulares y ojalá no vendan a Borja porq grave Olmes y Silva	tristeza	0
2018-Es-01898	@Calvi25 Jajajajajajajaj en serio???!!😮😮😮	tristeza	0
2018-Es-03386	@SUR_cultura @cacmalaga @ajavierlopez Pero vamos que es un poco la tesis del cura Perez Pallares de no ofender a nadie.	tristeza	0
2018-Es-06894	Si haces sangrar a un dios la gente dejara de creer en el, el agua se teñira de rojo y asistirán los tiburones	tristeza	1
2018-Es-05864	Odio que se metan 	tristeza	1
2018-Es-06920	@GD_MikyFC a ese paso no tendran NADA 😥	tristeza	0
2018-Es-06128	@VBajardepeso Nel, es terrible, odio tener boobs grandes	tristeza	1
2018-Es-03034	No puedo de la tristeza, que mierda todo.	tristeza	3
2018-Es-06408	¿Neta CDMX? 3 bloqueos en toda la ciudad. 3 pinches bloqueos y perder 3 horas en el tráfico. ¿Neta? 😠😠😠	tristeza	2
2018-Es-05248	No hay apuros para el Emperador! 	tristeza	0
2018-Es-06324	Felicidad extrema es estar super aburrida y encontrar una película de Harry potter😍	tristeza	0
2018-Es-06618	Me da sueño y empiezo a confundir letras 	tristeza	0
2018-Es-04557	@gnomowl @Alfresarpo @LoroHomero Uno de los mas votados de AP...terrible como se equivoca el pueblo al q todavía le venden espejos..	tristeza	1
2018-Es-00158	@Muzskatolista Eso de "sin ofender" sobra en Twitter	tristeza	0
2018-Es-03743	Por el único cantante que sentí tristeza cuando me enteré de su muerte fue Demis Roussos, un grande que falleció en un hospital de Egipto.	tristeza	2
2018-Es-04573	Cabeza e' mango està perdido. La Humanidad en vilo porque su reserva intelectual està en peligro...	tristeza	0
2018-Es-01639	Ya necesito vacaciones y a penas van los primeros parciales!!! 	tristeza	0
2018-Es-01533	hay que cuidarse más 🙁	tristeza	1
2018-Es-03321	por esas cosas de la vida, ayer tristeza, hoy alegría	tristeza	1
2018-Es-00732	@AzulRosito Ya lose,pero es tan lindo,y encima negrito,voy a llorar 😢	tristeza	2
2018-Es-05230	Ayer antes de irme me salió lo de la escoba y hoy cuando me levanto sigue todo igual. 	tristeza	0
2018-Es-02363	@JudysLullaby Porque a mi 😣 cuando sera el dia que una de las expocomic inviten a judy a san luis 	tristeza	1
2018-Es-06613	@ElNacionalWeb Después de que ha fregado a un montón de gente como miembro del Colectivo La Piedrita, va a salir con ese llanto. Cobarde.	tristeza	1
2018-Es-02676	supongo que una se cansa de hacer daño y huye como una cobarde (te dejé de seguir bloqueándote y desbloqueándote, no entré en tu cuenta)	tristeza	2
2018-Es-00680	@UrreliG Si es por eso qué tengo yo super depresión	tristeza	3
2018-Es-04290	@agujeado Pero no está. Se perdió :(	tristeza	1
2018-Es-04236	Se ve que es hiper difícil preguntar en lugar de que te llueva el cabreo de la otra persona y encima llamarle amargado. xD	tristeza	1
2018-Es-02997	@LuchoCassinotti yo no pq me dijiste resentida y sabes q no lo soy	tristeza	1
2018-Es-05694	Esas personas que viven la #depresión y a oscuridad. No hay dinero que compre la salida, no la hay.	tristeza	2
2018-Es-03771	Devuelvanme la vitalidad que tenía en selectivo 	tristeza	1
2018-Es-03780	tengo comezón en la garganta que desesperación	tristeza	1
2018-Es-03670	La depresión hace que se mate gente que en su época con su música nos ayudó a superar nuestros momentos y crisis existenciales pubertas 😢	tristeza	2
2018-Es-06485	Una de terror 🙏🙏🙏	tristeza	0
2018-Es-05286	Jamás debi dejar ese lugar 🙁	tristeza	2
2018-Es-06142	ewe estoy aburrido qui hago	tristeza	0
2018-Es-06422	No estás deprimido, estás distraído  Distraído de la vida que te rodea🎶👌🏽	tristeza	1
2018-Es-03236	mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable	tristeza	1
2018-Es-02722	Dime si es verdad, me dijeron que estás cansado #SebastianVillalobos #PDCs #KCAMexico	tristeza	0
2018-Es-04555	@shobjin Joda verdad que si me tienen aburrida con eso no se dan cuenta que todos son como hermanos, se pasan con esas cosas	tristeza	1
2018-Es-05433	Y de golpe son las 7 de la tarde 😱😩⛈ 	tristeza	0
2018-Es-02403	@CaroThompson2 Las letras reflejaban la depresión que llevaba el loco	tristeza	2
2018-Es-02404	Que noticia tan triste: murió  Chester Bennington, tremendo vocalista! #LinkinPark	tristeza	3
2018-Es-04046	@TheRealS0s @oxesescom por si las dudas mejor a estar pendientes 	tristeza	0
2018-Es-00406	Odio irme a dormir sola 😢	tristeza	1
2018-Es-02201	@HyliaHale De lo que uno se pierde por no tener instagram 	tristeza	0
2018-Es-03078	@Aguero1Nahuel Hirviendo estoy jajajajajaja	tristeza	0
2018-Es-06568	Lo más incómodo andar resfriado y con los labios hechos perrrcha	tristeza	1
2018-Es-00296	Hace dos días no tenía ni idea de qué era Castlevania y hoy estoy enfadada porque solo hay 4 capítulos de mierda.	tristeza	1
2018-Es-05950	Mi mejor amiga se caso, mis amig@s con sus pitos y sus conchas me dejan de lado y bueno yo acá con mi gato que le hago un mimo y se va 	tristeza	1
2018-Es-03406	Y toda la NFC norte perdió hoy 🙁 #NFL	tristeza	0
2018-Es-05855	—Tengo miedo. —¿De qué? —De que te canses de mí. —¿Tú te cansas de respirar? —No. —Pues es lo mismo.	tristeza	2
2018-Es-03715	@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.	tristeza	0
2018-Es-03842	¡EN CHILE!  pena de muerte. a quiénes matan. ¿Porqué?  ¡MATAR! A UN ¡INOCENTE!	tristeza	1
2018-Es-01895	@Supervivientes Un vago redomado que al principio hacia gracia, perdió kilos y perdió gracia, las dos cosas, al final es un resentido pelota	tristeza	0
2018-Es-00756	Estoy ante una terrible tesitura: Me muero de sueño pero Dalas ha subido un video y quiero enterarme del chisme. Espero a mañana o no? 😂	tristeza	0
2018-Es-01837	Cómo le saltan los prejuicios de clase al progre cuando ve colas de gente por un descuento. Ay que  espanto gordooo.	tristeza	0
2018-Es-01519	Y yo pensé q una estrella fugaz era una estrella muy bonita q tenía miedo de brillar, y huir lo más lejos posible. Un poco como tú, como yo.	tristeza	1
2018-Es-02555	@YixingHeartbeat loko pero q papel lamentable esta haciendo esa mira que burlarse de eso	tristeza	2
2018-Es-00189	@Vale_oliv Si eso es lo lamentable que es tarde para ayudarlos y terminan así 😢	tristeza	2
2018-Es-05080	#FanArmyFaceOff #Army @BTS_twt  Se me amortiguaron los brazos de tener el telefono agarrado retwtteando todo el dia XD pero vale la pena >:v	tristeza	0
2018-Es-06564	Hoy comi como 🐷 y ya me dio hambre otra vez 	tristeza	0
2018-Es-00998	no soporto ver que maltraten a un animal o que lo maten para comerlo pero lamentablemente la carne es TAN rica	tristeza	0
2018-Es-01868	#triste por culpa do @prodveiga #triste	tristeza	2
2018-Es-05740	No es por ser pesimista, pero algo en mi me dice que esto ya valió verga	tristeza	2
2018-Es-00017	ALIVIANATE CON LIVIA cuantas veces te dije llorando no juegues conmigo ni me eches mentiras	tristeza	3
2018-Es-05742	@pollitou_ @SoyGerardCortez Culpas a la víctima de un abuso de confianza grave.	tristeza	1
2018-Es-02537	Twitter es como un salón de clases donde estamos los desmadrosos, los persinados, los trolls, etc. Es puro mame no se lo tomen en serio.	tristeza	0
2018-Es-05366	#DanielSamperQEPD es una noticia lamentable  #SantosColombiaNoTeCree  #TodoEsCulpaDeLasFarrr	tristeza	2
2018-Es-03044	Yo indignada en 2017 por series de 2007, la película. Ah no, que seguro que la quitarían también.	tristeza	0
2018-Es-00701	Fui hecha mierda a la cancha pero que manera de disfrutarrrrr, terrible partido	tristeza	0
2018-Es-04821	No me había dado cuenta que tengo dos semanas sobrio 😱 hoy mismo me alejo de esa infeliz vida	tristeza	1
2018-Es-04996	Y pesar de todo el es la única persona por la que me arriesgaría una vez más a amar.	tristeza	1
2018-Es-01584	@DaniiiLoyola es horrible 😢 q onda vos tanto tiempo	tristeza	1
2018-Es-04331	Che no hablando en serio, la joda se cancela. pd: tuccio chupapija	tristeza	1
2018-Es-03645	Ya dormí 	tristeza	0
2018-Es-05953	@selene_pauluna Espero valga la pena!!!! 😅 😅	tristeza	0
2018-Es-03145	Esta madrugada se me esta haciendo eterna 	tristeza	1
2018-Es-01300	Me quede dormida estudiando y me desperté a las 3:20 AM.  Adivinen quien tiene la perra al lado? Un miedo 	tristeza	0
2018-Es-04272	Una noche ahogada en llanto, me juré a mi misma que no volvería a dejar que me tratarán como si no valiera nada.	tristeza	3
2018-Es-02261	@AmorAlArte_ No nada, ya habíamos quedado en algo y usted ya perdió JAJAJAJAJAAJAJAJAJAJA	tristeza	0
2018-Es-01992	Locooo estoy re preocupada 	tristeza	1
2018-Es-03065	Hasta ahora me desocupo 	tristeza	0
2018-Es-06658	Eres azúcar amargo , delirio y pecado✨	tristeza	0
2018-Es-06297	@rafael_lombardo Valió la pena!!!	tristeza	0
2018-Es-03363	@Darkphan Pues ya ves!!  	tristeza	0
2018-Es-01557	Queramos o no vivimos en una sociedad cobarde, que cuando la ves te sonríen pero al darles la espalda te apuñalan.	tristeza	2
2018-Es-02334	cansada de la gente	tristeza	2
2018-Es-00496	@esposlittle Eeeeepa, gracias! Tu cuenta parece tremenda	tristeza	0
2018-Es-06798	compartir algo diverido en facebook me hace sentir culpa, sigue siendo normal? 🙁	tristeza	1
2018-Es-01418	Mi huerta necesita agua con desesperación y yo me duermo.	tristeza	1
2018-Es-05622	@KloudZNiper Cosas que pasan. Estoy cansado de muchas historias a raiz del pelo. Pero mira el lado positivo, por fin te sigo.	tristeza	1
2018-Es-04407	No sabía que estabas tan desesperada, chére.	tristeza	1
2018-Es-03472	Mientras puedas mirar al cielo sin temor, sabrás que eres puro por dentro, y que, pase lo que pase, volverás a ser feliz.	tristeza	1
2018-Es-05370	Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen	tristeza	1
2018-Es-01721	Cansada de fracasar😂	tristeza	3
2018-Es-06884	@KeikoFujimori El pueblo esta cansado de corrupcion	tristeza	0
2018-Es-02127	Me comi una palabra por estar enojada jaja	tristeza	0
2018-Es-05274	No qiero ser aprensiva pero ... si se perdió mi saco favorito del mundo .. si me voy a emputar y a sentir muy decepcionada d mi misma 😩	tristeza	2
2018-Es-04458	Esta alarma está establecida para dentro de 4 hs y 11 min, estoy llorando	tristeza	3
2018-Es-02651	No quiero clases 🙁	tristeza	0
2018-Es-05494	"@intratablestv: @MicheliPablo No infeliz, 4 o 5 votos vas a tener descerebrado!"	tristeza	0
2018-Es-01768	@williangordox Que pena...	tristeza	1
2018-Es-04687	@DebRyanShow #Rayito esperar ansioso	tristeza	0
2018-Es-03930	Será una noche de esas donde la mente no me dejara dormir 😟	tristeza	3
2018-Es-05961	@florenciagerez_ Jajajajajaj tomatela cara rota esa sos vos 	tristeza	0
2018-Es-01171	Un euro? Se perdió el respeto.	tristeza	0
2018-Es-05220	Tal vez Abraham tiene razón y debo hacerlo, pero soy muy cobarde esa es la verdad.	tristeza	1
2018-Es-00009	Soy demasiado ansiosa🤦‍♀️	tristeza	2
2018-Es-02687	@Sr_Carlitos_ Tu me llevaste al lado oscuro 😏	tristeza	0
2018-Es-06444	Un vacío amargo, es lo que siento.	tristeza	3
2018-Es-00575	La verdad que terrible noche, la pase genial con mis frazadas, la almohada y la cama	tristeza	1
2018-Es-02077	La depresión te consume ue	tristeza	3
2018-Es-05709	Tendria que estar cansada pero tengo una pilaaaaa a milll	tristeza	0
2018-Es-00530	@FuriaRojaTV Torres es muy terco perdió en el estadio donde le gritan alos dt burro	tristeza	0
2018-Es-03101	@omarfdosk8 @CaracolTV @DesafioCaracol Andrea fea mala aburrida gafa odiosa estupida sisañera chismosa etc etc etc	tristeza	0
2018-Es-05835	@sofivp29 Que horror 😐🙊	tristeza	0
2018-Es-04017	@MirreyNoble Tus frases son bien tontas pero bien ciertas. Estoy llorando.	tristeza	3
2018-Es-01578	Ganó morado oscuro, ahora:	tristeza	0
2018-Es-06317	Qué amargo sabor a despedida todos los momentos musicales del #DesayunoDeLas10 de esta semana. @carlespena @antoniofraguas @HoyPorHoy	tristeza	1
2018-Es-04175	#BonusPop No puedo creer la partida de Chester Bennington, vocalista de Linkin Park. Fuiste una luz que iluminó este mundo tan oscuro😭	tristeza	2
2018-Es-05050	@salvaoret pues ya, cargar con un disgusto sin garantizar solucionarlo para la siguiente... :(	tristeza	1
2018-Es-06393	@som0scasualidad tú y to nacimos el mismo día y nos ha salido lo mismo......... 	tristeza	0
2018-Es-00950	🎵No me folles con tus barbas🎵 que las tienes pringadicaaaaas 🎵y si lo haces, por venganza🎵 yo te pego mis ladillaaaaas🎵🎵 #SilvesJotero	tristeza	0
2018-Es-05223	No es verdad lo q me esta pasando... q he madrugado para una hora de clase solo... yo me mato 	tristeza	2
2018-Es-06609	Hay momentos que el cansancio emocional es tan grande...	tristeza	3
2018-Es-06836	Se acabo la joda 😭	tristeza	1
2018-Es-02326	Que triste admitirlo pero  "TE AMO INTERNET	tristeza	1
2018-Es-01116	Me sale re piola hacer enojar a Eve,pero despues para sacarle el enojo te la debo.😂💞	tristeza	0
2018-Es-00739	@Patriciomonero Jajajaja, te faltó poner o todos son iguales... porque es difícil decidir, yo digo q está entre #peña y #Fox	tristeza	0
2018-Es-01211	me iba a quejar de cansancio y mis 'tragedias' pero las comparé con las reales y se me pasa.	tristeza	1
2018-Es-01703	@nirvanaxdictx Porque aya arriba Se estan mandando terrible concierto!!!! 😢😢	tristeza	1
2018-Es-01548	La canción de oye mujer es la osa más desagradable y corriente que puede existir ugh! No la tolero ...	tristeza	1
2018-Es-02680	Quiero abrazar. Quiero querer. Me hace falta el cariño de mi gente. 🙁	tristeza	2
2018-Es-04860	Quiero tener ya el uniforme de egresados 😥	tristeza	0
2018-Es-01498	@DanielPonne: grave y brutal represión  sufre en estos momentos la comunidad de San Jacinto y Mara Norte de Maracaibo	tristeza	2
2018-Es-00238	the boy in the striped pajamas siempre me hara llorar	tristeza	2
2018-Es-02464	Estoy llorando culpa de la alergia, quiero y a la vez no ir al médico	tristeza	2
2018-Es-04464	Donde tas mi @PulgarinMaite ....toy 3 veces desanimado...un saludito tuyo me reconfortara!!!!	tristeza	1
2018-Es-02940	Para mí Colombia es patria, amor. Un país que siempre sale adelante, A pesar de mucha corrupción. 20 de julio GRACIAS COLOMBIA...	tristeza	0
2018-Es-05947	No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación	tristeza	0
2018-Es-01704	@Lucas_Castel me vas a hacer llorar lucas	tristeza	2
2018-Es-01597	@armijo_victor JAJAJAJAJAJAJAJAJAJ Chtm, me refería a depresión wey ☹️	tristeza	0
2018-Es-05583	Estoy demasiado llorona hoy 😭.	tristeza	2
2018-Es-02340	@Alealex78 @MVivasf @moniquelatil @Elenitavip JAJAJAJAJAJAJA TIENE OJOS DE BORRACHA LLORONA.!!!	tristeza	0
2018-Es-06221	"pegarle a una nena es de cobarde" mi primo de 7 años♥️	tristeza	0
2018-Es-04554	@Norwichtty Buenas, señorita. Algo aburrida, usted?	tristeza	0
2018-Es-06078	@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos	tristeza	0
2018-Es-00821	la depresión es una enfermedad tan mortal como silenciosa, si no pides ayuda literalmente tu vida se puede ir por el caño	tristeza	3
2018-Es-01990	@SergioNovelli @hcapriles @ElNacionalWeb Condecorado, abandonado y preso MUY PRONTO	tristeza	0
2018-Es-05352	@mjriverar_ @ElSantinoBoy Majo, me destruíste con este gif..no sabes cuánto odio a este payaso 😭	tristeza	1
2018-Es-02451	@Julio_Camejo @multimediostv @LisVega Sr. Julio camejo ke no le influya chavana se ve ke los kiere intimidar.	tristeza	0
2018-Es-02402	Amo mi trabajo pero mi cansancio es otro nivel 😪	tristeza	0
2018-Es-01908	Si tomó su vida por su decisión o por un juicio impedido por una trastorno depresivo mayor, es asunto de él. Mientras no sepan, no juzguen.	tristeza	2
2018-Es-06489	Es la primera vez que me pongo de nerviosa así jajj	tristeza	0
2018-Es-02149	@softestangcl No me enojo, es una expresión :( me refería a molestarlo un poco. Gerardito jajaj qué lindos podo(?	tristeza	0
2018-Es-05037	Hoy ceno café, amargo y solitario café.	tristeza	2
2018-Es-01922	Les juro que mi desesperación es demasiada, a cada oxxo o 7-eleven que voy las busco, cada tienda... 😫😭😭💔	tristeza	2
2018-Es-06865	Taiga se enojo.	tristeza	1
2018-Es-00368	@gamarro10 @ExtraGuatemala Fíjate que son 5 por todos, es lamentable; casi toda la comunidad vive de esa manera.	tristeza	2
2018-Es-06929	Me acabo de enterar que se murió el cantante de Linkin Park. No lo puedo creer. Que tristeza u.u	tristeza	3
2018-Es-04142	Hablar de mi curso me da rabia y mucha tristeza al mismo tiempo	tristeza	2
2018-Es-01394	Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? 	tristeza	0
2018-Es-02776	@edufeiok ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI Y ESO ES UNA INJURIA GRAVE!	tristeza	0
2018-Es-03964	@AmericadeCali vamos con toda equipo. Saludos desde Villavicencio. #mechita. Se perdió una ballata mas no la guerra	tristeza	0
2018-Es-01660	Iría a molestar a mi amiga Laura porque estoy tan aburrida. Pero esta re frío.	tristeza	0
2018-Es-06882	Me da miedo encontrar a alguien con quien me encariñe mucho y que después se vaya. 🙇🏻‍♀️	tristeza	2
2018-Es-02230	Dizque a poner la alarma en el calendario xd	tristeza	0
2018-Es-06088	Estamos todos de acuerdo cuando digo que hoy fue el día del amigo más deprimente que viví? 🙄🙄	tristeza	3
2018-Es-01666	@NivoXZ AMARGADA, EN SERIO 🤣🤣🤣🤣😂	tristeza	0
2018-Es-05293	Digamos que soy una mezcla entre un carácter de mierda, y una dulzura terrible.	tristeza	0
2018-Es-02386	@sanitas_atiende estoy muy disgustada por la gestión en mi póliza y me van pasando de un lado a otro. Decepcion Es la palabra	tristeza	2
2018-Es-04497	Quiero un perrito!!!.. Osea tengo 3, pero son de mi hermana y mi papá.. quiero uno que sea mio de mi! 	tristeza	0
2018-Es-05862	Depresión rima con Bennington, coincidencia? No lo creo.	tristeza	1
2018-Es-03379	@marcoporchile @sebastianpinera El viejo truco de mentir, mentir...millones? El primo es dueño? Tan desesperado Marquitos ??	tristeza	0
2018-Es-03876	@SonyMusicLatin @PrinceRoyce @FarrukoOfficial Yeeah, Congrats baby! 😱🎉🎉🙌🙌 La espera del video valió la pena! Hiciste un excelente trabajo! 😍	tristeza	0
2018-Es-04348	cainemaribel21 Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo. #VotosSIBalasNO	tristeza	1
